Fecha,Bolivia_INI,Irán_INI,Republica Dominicana_INI,Holanda_INI,Pakistan_INI,Iraq_INI,Kuwait_INI,Ucrania_INI,Francia_INI,México_INI,Polonia_INI,Oman_INI,South Africa_INI,Chile_INI,Emiratos Arabes Unidos_INI,China_INI,Kazakhstan_INI,Egipto_INI,Saudi Arabia_INI,Ecuador_INI,Filipinas_INI,Perú_INI,Suecia_INI,Indonesia_INI,Estados Unidos_INI,Honduras_INI,India_INI,Qatar_INI,Guatemala_INI,Bielorrusia_INI,Panama_INI,Nepal_INI,Canada_INI,Rumania_INI,Japón_INI,Colombia_INI,Reino Unido_INI,Morocco_INI,Israel_INI,Argentina_INI,Alemania_INI,Chequia_INI,Italia_INI,Costa Rica_INI,Bangladesh_INI,Rusia_INI,Turquía_INI,Bélgica_INI,España_INI,Brasil_INI,Irán Diario,Francia Diario,México Diario,Chile Diario,China Diario,Perú Diario,Estados Unidos Diario,India Diario,Reino Unido Diario,Alemania Diario,Italia Diario,Rusia Diario,Turquía Diario,España Diario,Brasil Diario,Pakistán Diario,Arabia Saudita Diario,Sudáfrica Diario,Bangladesh Diario,Bolivia Diario,Republica Dominicana Diario,Holanda Diario,Iraq Diario,Kuwait Diario,Ucrania Diario,Polonia Diario,Oman Diario,Emiratos Arabes Unidos Diario,Kazakhstan Diario,Egipto Diario,Ecuador Diario,Filipinas Diario,Suecia Diario,Indonesia Diario,Honduras Diario,Qatar Diario,Guatemala Diario,Bielorrusia Diario,Panama Diario,Nepal Diario,Canada Diario,Rumania Diario,Japón Diario,Colombia Diario,Morocco Diario,Israel Diario,Argentina Diario,Chequia Diario,Costa Rica Diario,Bélgica Diario,Irán,Francia,México,Chile,China,Perú,Estados Unidos,India,Reino Unido,Alemania,Italia,Rusia,Turquía,España,Brasil,Pakistán,Arabia Saudita,Sudáfrica,Bangladesh,Bolivia,Republica Dominicana,Holanda,Iraq,Kuwait,Ucrania,Polonia,Oman,Emiratos Arabes Unidos,Kazakhstan,Egipto,Ecuador,Filipinas,Suecia,Indonesia,Honduras,Qatar,Guatemala,Bielorrusia,Panama,Nepal,Canada,Rumania,Japón,Colombia,Morocco,Israel,Argentina,Chequia,Costa Rica,Bélgica
20200306,0,4747,2,128,6,40,58,1,656,6,5,16,1,13,29,80690,0,15,5,13,5,1,146,4,237,0,31,8,0,6,0,1,49,9,420,1,374,2,37,2,670,18,4636,1,0,13,0,109,400,13,1234,276,1,0,153,1,53,1,79,188,778,9,0,141,9,0,0,0,0,0,1,46,5,0,0,4,0,0,0,12,0,2,59,2,0,0,0,0,0,0,12,3,55,1,0,17,1,6,1,59,338,46,0,1,367,0,16,2,25,47,330,1,0,28,1,0,0,0,0,0,0,9,3,4,0,0,1,1,0,1,1,0,10,0,0,1,0,0,0,0,3,1,22,0,0,3,0,1,0,8
20200307,0,5823,2,188,6,54,61,1,959,6,5,16,1,13,45,80770,0,15,5,13,6,1,179,4,403,0,34,8,0,6,0,1,54,9,466,1,429,2,43,8,799,19,5883,1,0,13,0,169,500,13,1076,303,0,0,80,0,166,3,55,129,1247,0,0,100,0,0,0,0,0,0,0,60,14,3,0,0,0,16,0,0,0,1,33,0,0,0,0,0,0,0,5,0,46,0,0,6,6,1,0,60,414,68,0,1,269,0,28,2,29,56,416,1,0,36,1,0,0,0,0,0,0,13,4,4,0,0,1,2,0,1,1,0,13,0,0,1,0,0,0,0,3,1,24,0,0,3,1,1,0,12
20200308,0,6566,5,265,6,60,64,1,1136,7,11,16,3,20,45,80823,0,49,11,14,10,6,225,6,519,0,39,15,0,6,0,1,64,15,499,1,483,2,61,12,1040,31,7375,5,3,17,0,200,673,20,743,177,1,7,53,5,116,5,54,241,1492,4,0,173,7,0,6,2,3,0,3,77,6,3,0,6,0,0,0,34,1,4,46,2,0,7,0,0,0,0,10,6,33,0,0,18,4,12,4,31,466,80,1,1,272,0,36,3,33,73,516,1,0,48,1,0,1,0,0,0,0,19,4,5,0,1,1,2,0,3,1,1,16,0,0,1,0,0,0,0,4,1,25,0,0,4,1,2,0,14
20200309,0,7161,5,321,16,60,64,1,1219,7,16,16,3,20,45,80860,0,55,15,15,20,7,326,19,594,0,43,18,0,6,0,1,77,15,527,1,630,2,61,12,1176,31,9172,9,3,17,0,239,1073,25,595,83,0,0,37,1,75,4,147,136,1797,0,0,400,5,10,4,0,0,0,0,56,0,0,0,5,0,0,0,6,1,10,101,13,0,3,0,0,0,0,13,0,28,0,0,0,0,0,4,39,507,86,1,1,259,1,41,3,43,83,639,1,0,77,2,1,1,0,0,0,0,23,4,5,0,1,1,2,0,4,1,1,23,1,0,1,0,0,0,0,5,1,26,0,0,4,1,2,1,17
20200310,0,8042,5,382,19,71,69,1,1794,7,22,18,7,25,74,80887,0,59,20,15,33,11,424,27,782,0,56,24,0,9,1,1,79,25,585,3,889,3,75,17,1457,41,10149,9,3,20,0,267,1695,31,881,575,0,5,27,4,188,13,259,281,977,3,0,622,6,3,5,4,0,0,0,61,11,5,0,6,2,29,0,4,0,13,98,8,0,6,0,3,1,0,2,10,58,2,1,14,5,10,0,28,568,127,1,2,224,1,55,4,61,103,702,1,0,121,2,1,1,1,0,0,0,27,5,4,0,2,1,4,0,4,1,2,30,2,0,2,0,1,0,0,5,2,29,0,0,5,1,3,1,19
20200311,2,9000,5,503,20,71,72,1,2293,8,31,18,13,35,74,80921,0,60,21,17,49,11,620,34,1147,2,62,262,0,9,8,1,108,45,640,9,1301,5,79,19,1908,91,12462,13,3,20,1,314,2277,38,958,499,1,10,34,0,365,6,412,451,2313,0,1,582,7,1,1,6,0,2,0,121,0,3,0,9,0,0,0,1,2,16,196,7,2,238,0,0,7,0,29,20,55,6,2,4,2,50,4,47,633,163,1,2,197,1,81,4,90,134,858,1,0,162,3,1,2,1,0,0,0,36,5,3,0,2,1,4,0,4,1,3,44,2,0,19,0,1,1,0,7,3,32,1,0,6,1,7,1,22
20200312,2,10075,5,503,28,71,80,1,2293,12,49,18,17,35,85,80932,0,67,45,17,52,15,771,34,1586,2,73,262,0,12,11,1,117,49,696,9,1790,6,100,19,2078,94,15113,22,3,28,1,314,2277,52,1075,0,4,0,11,4,439,11,489,170,2651,8,0,0,14,8,24,4,0,0,0,0,0,8,0,18,0,11,0,7,0,3,151,0,0,0,0,3,3,0,9,4,56,0,1,21,0,3,9,0,702,161,1,2,167,1,112,5,125,145,1033,2,0,162,4,2,3,1,0,0,0,36,5,3,0,4,1,5,0,5,1,4,55,2,0,19,0,1,1,0,7,3,34,1,0,7,1,7,2,22
20200313,3,11364,5,806,31,101,80,3,3681,26,68,19,24,55,85,80945,4,80,86,17,64,28,923,69,2219,2,82,320,0,27,27,1,193,89,733,13,2270,7,126,31,3675,141,17660,23,3,45,5,559,5232,151,1289,1388,14,20,13,13,633,9,480,1597,2547,17,4,2955,99,3,41,7,0,1,0,303,30,0,2,19,1,0,4,13,0,12,152,35,0,58,0,15,16,0,76,40,37,4,1,26,12,47,1,245,784,259,2,4,144,2,157,6,158,259,1198,3,0,371,11,2,6,2,0,0,0,58,7,3,0,5,1,5,0,6,1,4,65,5,0,23,0,2,2,0,13,6,36,1,1,9,2,10,2,40
20200314,10,12729,11,962,53,110,104,3,4496,41,103,19,38,88,85,80977,6,109,103,28,111,38,994,96,2978,2,102,337,1,27,36,1,198,123,795,22,2634,17,155,34,4585,189,21157,26,3,59,5,689,6391,151,1365,815,15,33,32,10,759,20,364,910,3497,14,0,1159,0,22,17,14,0,7,6,156,9,24,0,35,0,0,2,29,11,47,71,27,0,17,1,0,9,0,5,34,62,9,10,29,3,48,3,130,867,314,3,6,116,3,211,7,184,322,1431,4,0,453,11,4,7,3,0,1,1,68,7,4,0,7,1,5,0,8,2,8,70,7,0,24,0,2,3,0,13,9,39,2,1,11,2,14,2,49
20200315,10,13938,11,1138,136,116,112,3,4532,53,119,22,51,101,98,81003,9,110,103,28,140,43,1063,117,3212,3,113,401,1,27,43,1,252,131,826,34,3077,28,213,45,5795,253,24747,27,5,63,6,886,7798,162,1209,36,12,13,26,5,234,11,443,1210,3590,4,1,1407,11,83,0,13,2,0,0,176,6,8,0,16,3,13,3,1,0,29,69,21,1,64,0,0,7,0,54,8,31,12,11,58,11,64,1,197,926,314,3,7,77,3,227,8,213,405,1647,4,0,551,11,9,7,4,0,1,1,81,7,5,0,9,1,6,1,8,2,10,75,8,0,28,0,2,3,0,16,9,41,2,2,15,3,18,2,63
20200316,11,14991,11,1416,236,124,123,7,6683,82,177,22,62,182,98,81033,10,150,118,37,142,86,1146,134,4679,6,119,439,2,36,55,1,415,158,843,57,3692,29,218,56,7272,298,27980,35,8,90,18,1058,9942,200,1053,2151,29,81,30,43,1467,6,615,1477,3233,27,12,2144,38,100,15,11,3,1,0,278,8,11,4,58,0,0,1,40,9,2,83,17,3,38,1,9,12,0,163,27,17,23,1,5,11,45,8,172,964,464,6,12,64,6,330,8,254,508,1853,6,1,702,14,17,8,4,1,1,1,100,7,5,1,13,1,6,1,11,2,10,81,9,0,31,0,3,4,0,28,11,40,4,2,15,4,21,3,75
20200317,11,16169,21,1711,299,154,130,14,7715,93,238,24,62,228,98,81058,33,196,171,58,187,117,1265,172,6511,8,142,439,6,36,69,1,478,184,893,75,4462,38,250,68,9257,396,31506,41,10,114,47,1243,11748,321,1178,1032,11,46,25,31,1832,23,770,1985,3526,24,29,1806,121,63,53,0,2,0,10,295,30,7,7,61,2,0,23,46,21,45,119,38,2,0,4,0,14,0,63,26,50,18,9,32,12,98,6,185,988,537,6,16,57,8,460,10,305,647,2072,8,3,827,23,21,12,4,1,1,1,121,9,5,1,17,1,5,2,14,4,13,88,12,1,31,0,3,5,0,32,13,43,5,3,17,5,28,3,88
20200318,12,17361,21,2058,454,164,142,14,9124,118,251,39,116,265,113,81102,35,196,171,111,202,145,1410,227,9165,9,156,452,6,51,86,1,657,260,928,102,5467,49,304,79,12327,464,35713,50,14,147,98,1486,13910,372,1192,1409,25,37,44,28,2654,14,1005,3070,4207,33,51,2162,51,155,0,54,4,1,0,347,10,12,0,13,15,15,2,0,53,15,145,55,1,13,0,15,17,0,179,76,35,27,11,54,11,68,9,243,1031,631,8,18,51,10,647,9,373,862,2330,10,7,978,26,32,12,8,1,1,1,144,9,6,1,18,2,6,3,14,7,14,96,16,1,32,0,3,6,0,45,18,43,7,3,21,6,33,4,105
20200319,12,18407,34,2467,501,192,148,16,10970,164,355,48,150,265,140,81156,44,256,274,199,217,234,1553,311,13659,12,194,460,9,51,109,1,800,277,968,108,6533,63,427,97,15320,694,41035,69,17,199,192,1795,17963,621,1046,1846,46,0,54,89,4494,38,1066,2993,5322,52,94,4053,249,47,103,34,3,0,13,409,28,6,2,104,9,27,9,60,88,15,143,84,3,8,3,0,23,0,143,17,40,6,14,123,18,230,19,309,1064,756,11,18,44,17,963,12,446,1060,2656,14,14,1265,44,35,19,11,1,1,2,170,11,6,1,25,2,8,3,18,13,15,105,22,1,32,1,3,8,0,55,19,43,8,4,29,7,49,5,125
20200320,15,19644,72,3003,730,208,159,29,12758,203,425,48,202,461,140,81250,49,285,344,367,230,234,1733,369,20026,24,244,470,12,69,137,1,943,308,1022,158,7791,77,529,128,19848,833,47021,89,20,253,359,2257,20410,793,1237,1788,39,196,94,0,6367,50,1258,4528,5986,54,167,2447,172,229,70,52,3,3,38,536,16,11,13,70,0,0,5,29,168,13,180,58,12,10,3,18,28,0,143,31,54,50,14,102,31,139,20,462,1064,864,14,32,40,17,1414,15,530,1370,3028,17,26,1429,56,52,24,14,1,1,5,205,12,7,2,30,2,8,4,19,25,16,113,26,2,33,1,5,10,0,64,21,43,11,5,35,9,58,6,153
20200321,19,20610,112,3640,776,214,176,47,14463,251,536,52,240,592,153,81305,53,294,392,506,307,318,1868,450,26022,24,330,481,17,76,200,1,1277,367,1059,196,9006,96,712,158,22213,995,53578,117,25,306,670,2815,25374,1021,966,1705,48,131,55,84,5996,86,1215,2365,6557,53,311,4964,228,46,48,38,5,4,40,637,6,17,18,111,4,13,4,9,139,77,135,81,0,11,5,7,63,0,334,59,37,38,19,183,30,162,28,558,1056,965,18,41,38,23,1830,21,613,1530,3407,21,48,1777,72,55,28,17,2,1,8,247,11,8,3,38,3,8,4,20,35,22,121,32,2,34,1,5,14,0,87,26,42,14,7,48,11,70,8,189
20200322,24,21638,202,4217,875,233,188,73,16243,316,634,55,274,687,153,81435,60,327,511,789,380,363,1986,514,34824,26,396,494,19,76,313,1,1469,433,1104,231,10395,115,883,266,24873,1120,59138,134,27,367,1236,3401,28768,1546,1028,1780,65,95,130,45,8802,66,1389,2660,5560,61,566,3394,525,99,119,34,2,5,90,577,19,12,26,98,3,0,7,33,283,73,118,64,2,13,2,0,113,0,192,66,45,35,19,171,108,125,17,586,1077,1079,22,48,44,26,2450,26,708,1702,3697,25,88,2007,109,62,36,19,2,2,14,282,12,9,5,45,3,8,4,20,55,26,126,36,2,34,1,5,22,0,100,30,43,16,8,59,18,78,9,229
20200323,27,23049,245,4764,972,266,189,73,20123,367,749,66,402,801,198,81498,62,366,562,981,462,395,2168,579,46043,30,499,501,20,81,345,2,2088,576,1144,277,12744,143,1071,301,29056,1236,63927,158,33,438,1529,3743,35136,1924,1411,3880,51,114,63,32,11219,103,2349,4183,4789,71,293,6368,378,97,51,128,6,3,43,547,33,1,0,115,11,45,2,39,192,82,182,65,4,7,1,5,32,1,619,143,40,46,28,188,35,116,24,342,1135,1350,26,56,46,28,3246,33,865,1991,3911,30,109,2433,136,68,39,29,2,2,17,317,15,9,5,52,4,11,4,22,69,32,132,40,2,35,1,5,25,0,144,40,44,20,10,72,21,86,11,250
20200324,29,24811,312,5580,1063,316,191,97,22622,405,901,84,554,977,248,81591,72,402,767,1082,552,416,2398,686,56620,30,536,526,21,81,345,2,2790,794,1217,378,15126,170,1238,387,32986,1394,69176,177,39,495,1872,4269,39885,2247,1762,2499,38,176,93,21,10577,37,2382,3930,5249,57,343,4749,323,91,205,152,6,2,67,816,50,2,24,152,18,50,10,36,101,90,230,107,0,25,1,0,0,0,702,218,73,101,27,167,86,158,19,526,1198,1488,28,68,50,29,3988,34,1017,2252,4216,34,134,2728,158,75,53,39,3,2,22,371,18,9,7,63,5,12,5,25,76,37,141,47,2,36,2,5,25,0,194,55,45,27,12,83,26,97,12,286
20200325,32,27017,392,6438,1201,346,195,145,25600,475,1051,99,709,1197,333,81661,81,456,900,1173,636,480,2712,790,68654,36,657,537,24,86,443,3,3251,906,1314,470,17843,225,2369,387,37323,1654,74386,201,39,658,2433,4937,49515,2554,2206,2978,70,220,70,64,12034,121,2717,4337,5210,163,561,9630,307,138,133,155,0,3,80,858,30,4,48,150,15,85,9,54,91,84,314,104,6,11,3,5,98,1,461,112,97,92,55,1131,0,260,24,668,1287,1665,33,83,53,34,4822,43,1182,2530,4423,46,174,3374,180,84,63,50,3,2,28,424,20,9,10,73,6,19,6,28,83,42,149,54,2,20,2,6,31,0,225,62,48,33,16,164,26,112,13,330
20200326,43,29406,488,7468,1373,382,208,196,29551,585,1221,109,927,1361,333,81782,111,495,1012,1403,707,580,2998,893,86548,52,727,549,25,86,558,3,4042,1029,1416,491,20970,275,2693,502,43938,1925,80589,231,44,840,3629,6235,57786,2985,2389,3951,110,164,121,100,17894,70,3127,6615,6203,182,1196,8271,431,172,112,218,5,11,96,1030,36,13,51,170,10,0,30,39,230,71,286,103,16,12,1,0,115,0,791,123,102,21,50,324,115,271,30,1298,1381,1947,41,95,61,40,6069,47,1370,2990,4677,58,259,3965,210,96,69,65,3,3,35,498,22,9,14,84,7,18,8,31,99,47,159,61,4,21,2,5,39,0,280,70,51,34,19,185,35,131,15,423
20200327,61,32332,581,8647,1495,458,225,310,33402,717,1389,131,1170,1665,405,81897,150,536,1104,1595,803,635,3363,1046,105179,68,887,562,28,94,674,4,4682,1292,1530,539,24219,345,3035,589,50871,2279,86498,263,48,1036,5698,7284,65719,3417,2926,3851,132,304,115,55,18631,160,3249,6933,5909,196,2069,7933,432,122,92,243,4,18,93,1179,76,17,114,168,22,72,39,41,192,96,365,153,16,13,3,8,116,1,640,263,114,48,70,342,87,354,32,1049,1498,2123,49,115,68,43,7354,58,1568,3371,4917,71,407,4321,233,105,73,82,3,4,41,560,26,10,22,94,8,23,10,33,113,53,174,70,5,17,2,5,46,0,321,86,57,38,24,208,40,153,17,480
20200328,74,35408,719,9819,1597,506,235,356,38105,848,1638,152,1187,2015,468,81999,228,576,1203,1823,1075,671,3663,1155,124786,95,987,590,34,94,786,5,5576,1452,1728,608,27062,402,3619,690,57695,2631,92472,295,48,1264,7402,9134,73235,3904,3076,4703,131,350,102,36,19607,100,2843,6824,5974,228,1704,7516,487,102,99,17,0,13,138,1172,48,10,46,249,21,63,78,40,228,272,300,109,27,28,6,0,112,1,894,160,198,69,57,584,101,352,32,1850,1620,2401,58,138,73,45,8701,63,1745,3794,5094,86,528,4775,268,110,79,82,3,5,51,633,28,9,25,110,10,27,16,33,128,69,191,76,7,18,2,5,54,0,384,95,67,42,28,247,47,174,19,603
20200329,81,38309,859,10930,1717,547,255,475,40708,993,1862,167,1280,2245,570,82122,284,609,1299,1924,1418,852,3943,1285,143715,110,1024,634,34,94,901,5,6280,1815,1907,702,29954,479,4247,745,62095,2817,97689,314,48,1534,9217,10836,80110,4256,2901,2603,145,230,123,181,18929,37,2892,4400,5217,270,1815,6875,352,120,96,93,0,7,140,1111,41,20,119,224,15,102,56,33,101,343,280,130,15,44,0,0,115,0,704,363,179,94,77,628,55,186,19,1702,1741,2584,67,153,80,58,10036,65,1920,4021,5210,105,658,5165,292,113,85,88,3,5,61,699,31,10,34,125,10,34,20,36,135,91,206,83,8,17,2,5,61,0,431,120,77,48,32,288,50,183,21,711
20200330,97,41495,901,11817,1938,630,266,548,45170,1094,2055,179,1326,2555,611,82198,302,656,1453,1962,1546,950,4359,1414,165728,139,1251,693,36,152,989,5,7398,2109,2001,798,34281,556,4695,820,66885,3001,101739,330,49,1836,10827,11899,87956,4579,3186,4462,101,310,76,98,22013,227,4327,4790,4050,302,1610,7846,323,221,154,46,1,16,42,887,83,11,73,193,12,41,18,47,38,128,416,129,29,59,2,58,88,0,1118,294,94,96,77,448,75,184,16,1063,1893,2749,72,170,83,62,11504,81,2185,4258,5269,125,772,5572,313,122,95,90,3,6,64,743,36,10,39,134,11,37,21,36,138,100,230,91,10,18,2,8,67,0,499,139,83,53,38,320,55,193,21,774
20200331,107,44605,1109,12667,2118,694,289,645,52827,1215,2311,192,1353,2844,664,82279,343,710,1563,2240,2084,1065,4834,1528,192091,141,1397,781,38,152,1181,5,8527,2245,2255,906,38815,617,5358,1054,71808,3308,105792,347,51,2337,13531,12775,95923,5717,3110,7657,121,289,81,115,26363,146,4534,4923,4053,501,2704,7967,1138,180,110,27,2,10,208,850,64,23,97,256,13,53,41,54,278,538,475,114,2,88,2,0,192,0,1129,136,254,108,61,663,234,307,17,876,2031,3222,80,187,87,68,13256,90,2454,4468,5306,159,963,6013,385,130,99,92,3,7,78,783,39,11,45,148,12,40,22,37,156,136,255,97,10,24,2,8,79,0,575,147,97,59,41,365,70,208,22,824
20200401,115,47593,1284,13696,2421,728,317,794,57749,1378,2554,210,1380,3137,814,82361,380,779,1720,2748,2311,1323,5320,1677,217910,172,1998,835,39,163,1181,5,9560,2460,2535,1065,43789,654,6092,1054,77872,3508,110574,375,54,2777,15679,13964,104118,6836,2988,4922,163,293,82,258,25819,601,4974,6064,4782,440,2148,8195,1119,303,157,27,3,8,175,1029,34,28,149,243,18,150,37,69,508,227,486,149,31,54,1,11,0,0,1033,215,280,159,37,734,0,200,28,1189,2159,3473,90,205,90,84,14910,132,2737,4682,5347,188,1113,6443,462,141,111,90,3,7,90,831,40,13,56,165,12,50,25,42,188,151,279,104,12,27,2,8,78,0,636,157,115,69,43,413,70,217,23,891
20200402,123,50468,1380,14788,2686,772,342,897,59929,1510,2946,231,1462,3510,1024,82432,435,865,1885,3163,2633,1414,5874,1790,248302,219,2543,949,47,304,1317,6,11284,2738,2818,1161,48718,708,6857,1133,84794,3858,115242,396,56,3548,18135,15348,112065,8044,2875,2180,132,373,71,91,30392,545,4929,6922,4668,771,2456,7947,1208,265,165,82,2,8,96,1092,44,25,103,392,21,210,55,86,415,322,554,113,47,114,8,141,136,1,1724,278,283,96,54,765,79,350,21,1384,2290,3497,96,232,91,84,16760,168,3013,4962,5301,239,1282,6722,530,156,115,94,3,8,96,880,41,14,63,185,13,63,28,44,212,173,309,106,15,35,3,18,86,0,749,176,132,75,46,459,74,226,23,968
20200403,132,53183,1488,15821,2818,820,417,1072,65202,1688,3383,252,1505,3843,1264,82511,464,985,2039,3368,3018,1595,6475,1986,280302,222,2567,1075,50,351,1475,6,12437,3183,3154,1267,53699,791,7428,1265,91159,4091,119827,416,61,4149,20921,16770,119199,9056,2715,5273,178,333,79,181,32000,24,4981,6365,4585,601,2786,7134,1012,132,154,43,5,9,108,1033,48,75,175,437,21,240,29,120,205,385,601,196,3,126,3,47,158,0,1153,445,336,106,83,571,132,233,20,1422,2396,3746,106,242,90,97,18591,166,3279,5094,5200,278,1469,7056,590,149,121,93,3,8,101,916,44,18,75,211,15,80,30,50,214,199,339,116,14,43,3,20,96,0,821,205,152,79,51,493,81,233,23,1037
20200404,139,55743,1488,16727,3157,878,479,1225,69500,1890,3627,277,1585,4355,1505,82543,531,1070,2179,3465,3094,1746,6832,2092,313303,264,3082,1325,61,440,1673,9,12978,3613,3525,1406,57772,919,7851,1451,96092,4472,124632,435,70,4731,23934,18431,126168,10360,2560,4298,202,512,32,151,33001,515,4073,4933,4805,582,3013,6969,1304,339,140,80,9,7,0,906,58,62,153,244,25,241,67,85,97,76,357,106,42,250,11,89,198,3,541,430,371,139,128,423,186,381,19,1661,2510,3931,117,269,88,102,20520,197,3483,5277,5075,316,1662,7200,667,170,128,96,3,9,98,935,47,22,84,221,16,97,34,55,211,199,355,117,17,60,3,26,105,1,836,232,176,86,59,510,92,248,23,1115
20200405,157,58226,1745,17953,3766,961,556,1308,71412,2143,4102,298,1655,4665,1799,82602,584,1173,2402,3646,3246,2281,7172,2273,341487,268,3588,1604,61,562,1801,9,15756,3864,3876,1485,61422,1021,8430,1451,100123,4587,128948,454,88,5389,27069,19691,131646,11130,2483,1912,253,310,59,535,28184,506,3650,4031,4316,658,3135,5478,770,609,223,70,18,18,257,1226,83,77,83,475,21,294,53,103,181,152,340,181,4,279,0,122,128,0,2778,251,351,79,102,579,0,115,19,1260,2613,3941,131,284,83,137,21905,228,3645,5375,4986,359,1845,7348,685,207,135,99,4,10,110,981,52,26,88,248,17,118,37,60,204,205,370,126,17,79,3,35,106,1,1021,245,198,90,65,539,85,248,23,1164
20200406,183,60500,1828,18926,4035,1031,665,1319,75343,2439,4413,331,1686,5009,2076,82665,662,1322,2605,3747,3660,2561,7561,2491,371672,298,4778,1832,70,700,1988,9,16563,4057,4110,1579,66738,1120,8904,1554,103374,4822,132547,467,123,6343,30217,20814,136675,12161,2274,3931,296,344,63,280,30185,1190,5316,3251,3599,954,3148,5029,1031,269,203,31,35,26,83,973,70,109,11,311,33,277,78,149,101,414,389,218,30,228,9,138,187,0,807,193,234,94,99,474,103,235,13,1123,2675,3944,148,301,83,155,23259,306,3857,5308,4901,422,2049,7253,731,219,146,92,6,11,113,1012,55,34,89,262,19,134,43,68,198,228,385,137,19,95,4,44,117,1,1034,249,212,93,70,560,90,256,22,1219
20200407,194,62589,1956,19709,4263,1122,743,1462,79163,2785,4848,371,1749,5310,2359,82718,697,1450,2795,3747,3764,2954,8299,2738,403071,305,5311,2057,77,861,2100,9,17872,4417,4485,1780,72224,1184,9248,1628,107663,5017,135586,483,164,7497,34109,22194,141942,14034,2089,3820,346,301,53,393,31399,533,5486,4289,3039,1154,3892,5267,1873,228,190,63,41,11,128,783,91,78,143,435,40,283,35,128,0,104,738,247,7,225,7,161,112,0,1309,360,375,201,64,344,74,195,16,1380,2698,4039,170,310,81,181,24747,341,4078,5334,4744,500,2303,7290,842,229,145,85,9,12,117,1009,58,39,98,282,21,151,45,75,190,229,422,147,20,109,4,56,125,1,1077,259,233,100,72,572,89,259,22,1280
20200408,210,64586,2111,20682,4489,1202,855,1668,83057,3181,5205,419,1845,5740,2659,82809,727,1560,2932,4450,3870,4342,8954,2956,435087,312,5916,2210,87,1066,2249,9,19141,4761,5020,2054,77387,1275,9404,1715,113296,5312,139422,502,218,8672,38226,23403,148220,16170,1997,3894,396,430,91,1388,32016,605,5163,5633,3836,1175,4117,6278,2136,226,137,96,54,16,155,973,80,112,206,357,48,300,30,110,703,106,655,218,7,153,10,205,149,0,1269,344,535,274,91,156,87,295,19,1209,2684,4104,193,325,82,276,26174,376,4253,5427,4645,572,2557,7050,973,235,145,81,13,13,123,1017,61,47,109,297,23,166,46,79,234,231,446,155,20,120,5,70,129,0,1135,275,265,113,75,503,95,261,22,1319
20200409,264,66220,2349,21903,4695,1232,910,1892,87366,3441,5575,457,1934,6166,2990,82883,781,1699,3287,4965,4076,5256,9599,3293,469735,343,6725,2376,95,1486,2528,9,20654,5202,5614,2223,82293,1374,9968,1795,118181,5569,143626,539,330,10131,42282,24983,153222,18092,1634,4309,260,426,74,914,34648,809,4906,4885,4204,1459,4056,5002,1922,206,355,89,112,54,238,1221,30,55,224,370,38,331,54,139,515,206,645,337,31,166,8,420,279,0,1513,441,594,169,99,564,80,257,37,1580,2630,4130,204,343,79,334,27371,428,4380,5303,4503,664,2761,6817,1079,237,163,72,20,16,133,1031,61,50,121,311,25,190,48,86,254,241,472,171,21,131,5,100,141,0,1187,298,300,124,79,520,92,260,22,1339
20200410,268,68192,2620,23249,5011,1279,993,2203,91738,3844,5955,484,2003,6695,3360,82941,812,1794,3651,7161,4195,5897,10053,3512,503271,382,7598,2512,126,1981,2752,9,22059,5467,6250,2473,86660,1448,10408,1975,122171,5732,147577,558,424,11917,47029,26667,158273,19638,1972,4372,403,529,58,641,33536,873,4367,3990,3951,1786,4747,5051,1546,316,364,69,94,4,271,1346,47,83,311,380,27,370,31,95,2196,119,454,219,39,136,31,495,224,0,1405,265,636,250,74,440,180,163,19,1684,2561,4167,223,359,75,376,28435,479,4460,5093,4363,777,2952,6611,1159,251,182,60,27,15,146,1043,59,55,135,326,25,211,47,90,398,242,478,176,22,139,7,135,148,0,1241,298,337,138,79,527,99,247,21,1385
20200411,275,70029,2759,24571,5230,1318,1154,2511,94863,4219,6356,546,2028,7366,3736,83014,865,1939,4033,7257,4428,6848,10448,3842,532628,392,8446,2728,137,2226,2974,9,23316,5990,6951,2709,90273,1545,10743,1975,124908,5831,152271,577,482,13584,52167,28018,163027,20727,1837,3125,375,671,73,951,29357,848,3613,2737,4694,1667,5138,4754,1089,219,382,25,58,7,139,1322,39,161,308,401,62,376,53,145,96,233,395,330,10,216,11,245,222,0,1257,523,701,236,97,335,0,99,19,1351,2473,4054,241,382,73,441,29132,533,4515,4801,4271,880,3198,6414,1202,260,202,60,31,14,146,1054,58,66,154,337,28,233,46,97,388,240,485,192,21,153,7,152,156,0,1267,324,373,150,82,509,92,229,20,1349
