Fecha Entrada,Bolivia_tmp,Iran_tmp,Republica Dominicana_tmp,Holanda_tmp,Pakistan_tmp,Iraq_tmp,Kiribati,Solomon Islands,Kuwait_tmp,Ukraine_tmp,Francia_tmp,Confirmados México_tmp,Polonia_tmp,Oman_tmp,Summer Olympics 2020,South Africa_tmp,Chile_tmp,Emiratos Arabes Unidos_tmp,China,Kazakhstan_tmp,Egipto_tmp,Saudi Arabia_tmp,Ecuador_tmp,Vanuatu,Filipinas_tmp,Peru_tmp," Ascension and Tristan da Cunha""",Suecia_tmp,Indonesia_tmp,Estados Unidos,Honduras_tmp,India_tmp,Qatar_tmp,Samoa,Marshall Islands,Guatemala_tmp,Palau,Belarus_tmp,Panama_tmp,Nepal_tmp,Canada_tmp,Romania_tmp,Japan_tmp,Colombia_tmp,Reino Unido_tmp,Morocco_tmp,Micronesia,Israel_tmp,Argentina_tmp,Alemania_tmp,Chequia_tmp,Italia_tmp,Costa Rica_tmp,Tonga,Bangladesh_tmp,Russia_tmp,Turkey_tmp,Belgium_tmp,España_tmp,Brazil_tmp,Mundo,Día,Francia,Confirmados México,Reino Unido,Alemania,Italia,España,Rusia,Brazil,Perú,Irán,India,Chile,Turquía,Pakistán,Arabia Saudita,Sudáfrica,Bangladesh,Bolivia,Republica Dominicana,Holanda,Pakistan,Iraq,Kuwait,Ucrania,Polonia,Oman,Emiratos Arabes Unidos,Kazakhstan,Egipto,Ecuador,Filipinas,Peru,Suecia,Indonesia,Honduras,Qatar,Guatemala,Bielorusia,Panama,Nepal,Canada,Rumaia,Japón,Colombia,Morocco,Israel,Argentina,Chequia,Costa Rica,Bélgica
20201212,147030,1100818,153585,613630,438425,573622,0,17,146044,908839,2421068,1241436,1126700,125669,0,852965,569781,183755,94217,185513,121089,359749,201524,1,448331,980943,3,320098,611631,16218198,114043,9857029,140827,2,4,129099,0,158334,190585,247593,460332,551900,178122,1417072,1835949,397597,0,355786,1494602,1336101,575422,1825775,150947,0,489178,2602048,1809809,603159,1730575,6884782,71920600,326,2435793,1649502,2079678,1454009,1964054,1829903,2850042,8460987,1093938,1280438,10055560,690066,2470901,516770,365775,1412986,533444,215397,198123,925355,516770,606186,156434,1222459,1470879,131264,192404,238364,143464,234315,459789,1093938,389439,951651,147100,147729,160299,227360,318253,250180,487685,691488,178122,2027746,463706,501073,1853830,909131,190745,637246
20201213,147150,1108269,154692,623567,440787,574634,0,17,146218,918444,2432601,1250044,1135676,126240,0,860964,571919,184949,94328,186277,121575,359888,202110,1,449400,980943,3,320098,617820,16410044,114359,9884100,140961,2,4,129282,0,160295,193007,248423,466016,556335,180505,1425774,1854490,399609,0,357176,1498160,1350810,579079,1843712,150947,0,490533,2629699,1836728,608137,1730575,6906811,72456083,327,2447518,1668396,2116609,1486839,1977370,1842289,2878382,8492403,1107239,1286406,10075116,694647,2477463,519291,365988,1417537,533953,216835,199672,930147,519291,606991,156964,1227723,1475445,131264,193575,239726,144583,236189,461505,1107239,396048,965283,147843,148000,160966,228716,319453,250916,495152,693644,180505,2041352,464844,510063,1862192,917359,191345,638030
20201214,147345,1115770,155184,632085,443246,575972,0,17,146449,925321,2435793,1255974,1140572,126504,0,866127,573830,186041,94427,186960,122086,360013,202180,1,450733,984973,3,320098,623309,16622098,114642,9906165,141121,2,4,129405,0,162148,194619,249244,474661,559587,182186,1434516,1874867,400826,0,359506,1503222,1357261,581079,1855737,153169,0,492332,2656601,1866345,609211,1751884,6934191,73001473,328,2465238,1688944,2155996,1508518,1991278,1854951,2905196,8521336,1107239,1292614,10099066,699110,2485182,521211,366185,1423578,534407,218299,201145,934503,521211,607587,157399,1231965,1478119,131264,194652,240983,145590,237158,462815,1107239,396048,977474,147843,148258,161665,230494,320379,251692,502196,695153,182186,2055305,465769,520060,1867223,924847,192066,638877
20201215,147716,1123474,155797,638801,445977,577363,0,17,146710,934161,2447518,1267202,1147446,126719,0,873679,575329,187267,94537,187890,122609,360155,202356,1,451839,986130,3,341029,629429,16845297,114943,9932547,141272,2,4,130082,0,164059,196987,250180,480952,565758,184612,1444646,1893436,403619,0,360630,1510203,1391086,586251,1870576,154096,0,494209,2682866,1898447,611422,1762212,6982223,73660272,329,2483636,1711283,2195144,1514962,2009317,1854951,2934695,8583485,1113970,1299022,10123778,703178,2492977,523011,366371,1430648,534770,220426,202507,940106,523011,608232,157777,1234772,1482722,131790,195878,240983,146809,238232,464004,1113970,396048,989262,148951,148521,162295,232298,321103,252474,508672,697898,184612,2067575,466289,529814,1874801,933361,192637,639734
20201216,148214,1131077,156585,650072,448522,578916,0,17,146971,945218,2465238,1277499,1159901,126835,0,883687,576731,188545,94626,188837,123153,360335,203461,1,452988,986130,3,348585,636154,17082106,115317,9956557,141417,2,4,130828,0,165897,199947,250916,487685,571749,187608,1456599,1918736,406970,0,365042,1517046,1423830,594148,1888144,155263,0,495841,2708940,1928165,615058,1773290,7048347,74383897,330,2499511,1732290,2227947,1534218,2028354,1854951,2963290,8647962,1119685,1305339,10146845,706500,2501079,524783,366584,1437798,535139,222447,203946,945948,524783,609029,158244,1237810,1489512,132011,197124,243404,147810,241292,465724,1119685,396048,999256,151103,148772,162937,234111,322201,253184,514500,700898,187608,2077633,466626,535049,1885210,937617,193276,641411
20201217,148665,1138530,157305,662943,451494,580449,0,17,147192,957692,2483636,1289298,1171854,127019,0,892813,578732,189866,94734,189551,123701,360516,204249,1,454447,989457,3,357466,643508,17321088,115474,9979447,141557,2,4,131435,0,167731,203295,251692,495152,577446,190817,1468795,1954268,409746,0,367975,1524372,1454009,602404,1906377,156388,0,496975,2736727,1955680,618204,1785421,7117046,75126048,331,2516939,1752347,2262735,1570371,2038759,1854951,2992123,8706912,1133022,1311810,10169118,709888,2508988,527146,366807,1443939,535582,224234,205162,951747,527146,609852,158822,1241863,1496665,132146,198435,244428,148799,241567,467601,1133022,396048,1012350,152225,149019,163137,235859,323382,253772,522076,703776,190817,2086806,467493,543499,1896053,940004,193276,644242
20201218,149149,1145651,157929,674967,454673,581811,0,17,147531,970758,2499511,1301546,1182864,127019,0,901538,581135,191150,94821,190292,124280,360690,205003,1,456562,989457,3,367120,650197,17571587,116212,10004599,141716,2,4,132062,0,169648,206310,252474,502196,582786,193654,1482072,1982828,412393,0,370152,1531374,1486839,610006,1921778,157472,0,498293,2764843,1982090,621039,1797236,7169899,75849479,332,2529797,1763219,2295228,1604129,2047696,1879413,3019972,8763517,1138239,1318295,10187850,714143,2516889,528891,367023,1449236,536107,225910,206305,957213,528891,610598,159264,1247674,1502810,132317,199665,245351,149792,242146,469005,1138239,396048,1024298,153253,149296,163247,237611,324489,254514,528307,706475,193654,2094884,468383,551689,1905524,946946,193276,646496
20201219,149770,1152072,159064,687250,457288,583118,0,17,147775,982937,2516939,1313675,1194110,127019,0,912477,583355,192404,94953,190969,124891,360848,205920,1,458044,989457,3,367120,657948,17770381,116212,10031223,141858,2,4,132595,0,171579,209584,253184,508672,587944,196643,1496062,2010077,415226,0,372886,1537169,1508518,618836,1938083,157472,0,499560,2792615,2004285,623760,1797236,7218141,76468230,333,2535757,1771740,2336688,1630596,2056277,1893502,3047335,8821815,1138239,1324395,10207871,718749,2524786,530818,367276,1453761,536545,227128,207455,962153,530818,611407,159834,1253127,1508674,132486,200892,246474,150753,243535,469886,1138239,428533,1037993,153905,149595,163993,238635,325487,255236,535204,709194,196643,2104506,469139,558249,1915362,956155,194569,648289
20201220,150023,1158384,160386,700322,458968,584145,0,17,147979,991700,2529797,1320545,1202700,127667,0,921922,585546,193575,95050,191650,125555,361010,206257,1,459789,995899,3,367120,664930,17963802,117022,10055560,142001,2,4,132765,0,173523,212339,253772,514500,591294,199134,1507222,2046161,417125,0,374760,1541285,1514962,624140,1953185,157472,0,500713,2821125,2024601,625930,1797236,7242625,77007689,334,2547618,1788905,2389963,1632736,2067487,1910218,3073923,8850334,1142716,1330411,10224303,722900,2531456,532412,367543,1456309,537030,227967,208610,966194,532412,612092,160367,1258093,1513385,132486,201836,247533,151723,246000,470650,1142716,437379,1051795,154568,149933,164746,239482,326464,255979,541936,711010,199134,2114597,469990,565629,1922264,964660,195009,649169
20201221,150385,1164535,161052,711540,460672,585345,0,17,148209,998678,2535757,1325915,1207333,127931,0,930711,587993,194652,95150,192579,126273,361178,206329,1,461505,997517,3,367120,671778,18164727,117190,10075116,142159,2,4,132867,0,175416,214038,254514,522076,593783,200945,1518067,2079678,418002,0,378259,1547138,1534218,627523,1964054,159893,0,502183,2850042,2043704,626911,1819249,7270270,77561792,335,2562604,1806849,2440202,1646240,2083689,1928265,3100018,8880864,1158337,1336217,10244852,727109,2539559,534041,367813,1458958,537465,229187,210412,970156,534041,612870,160901,1261546,1515889,132486,202863,248566,152719,246687,471526,1158337,437379,1066313,155735,150280,165532,241133,327091,256592,545983,712561,200945,2125622,470691,575842,1927239,972642,195537,650011
20201222,151059,1170743,161930,721429,462814,586503,0,17,148507,1007627,2547618,1338426,1214525,128143,0,940212,589189,195878,95228,193503,127061,361359,206364,1,462815,998475,3,389439,678125,18368176,117588,10099066,142308,2,4,133601,0,177274,217202,255236,528307,598792,203639,1530593,2116609,420648,0,382487,1555279,1570371,635414,1977370,160804,0,503501,2878382,2062960,629109,1829903,7326935,78226758,336,2584322,1825519,2496231,1658639,2107166,1928265,3127347,8942472,1158337,1342134,10266674,730888,2548195,535914,368074,1463016,537770,230731,212553,974972,535914,613763,161285,1263833,1520215,133044,204369,249562,153741,249779,472532,1158337,437379,1078314,156606,150621,166283,242851,327654,257200,551184,715438,203639,2135412,471157,582869,1933853,980714,195992,650887
20201223,152064,1177004,162496,731902,465070,587676,0,17,148773,1018199,2562604,1350079,1226883,128236,0,954258,590914,197124,95298,194257,127972,361536,207084,1,464004,1000153,3,396048,685639,18590696,118036,10123778,142448,2,4,134256,0,179196,220261,255979,535204,604251,206915,1544826,2155996,423214,0,385022,1563865,1604129,646312,1991278,161942,0,504868,2905196,2082610,632321,1842289,7372614,78918732,337,2604584,1841893,2549689,1672643,2129376,1928265,3153960,9007244,1165052,1348316,10286709,734035,2556837,537477,368329,1466767,538062,232502,214060,979702,537477,614576,161777,1266464,1527016,133253,206092,250399,154620,250828,474064,1165052,437379,1089308,157468,150984,167071,244718,328476,257700,556649,718612,206915,2142660,471438,589028,1943548,984774,196438,652735
20201224,153121,1183182,163654,743493,467222,588803,0,17,149017,1030125,2584322,1362564,1239998,128290,0,968563,594152,198435,95383,194993,128993,361725,208010,1,465724,1000153,3,396048,692838,18802224,118036,10146845,142605,2,4,134894,0,181113,223674,256592,541936,608561,210661,1559766,2195144,425864,0,389678,1563865,1630596,660461,2009317,162990,0,506102,2934695,2100712,634904,1854951,7430825,79607310,338,2607677,1857230,2607542,1691755,2141201,1928265,3179898,9068004,1173045,1354520,10305788,736645,2564427,539387,368639,1470516,538378,233854,215086,984120,539387,615380,162282,1270001,1533511,133407,207822,251267,155507,250986,475820,1173045,437379,1099687,158355,151335,167279,246570,329367,258181,563156,721513,210661,2151207,472273,593961,1952744,987329,196438,655732
20201225,153590,1189203,165035,755038,469482,589943,0,17,149277,1041583,2604584,1372243,1249079,128290,0,983359,595831,199665,95460,196216,130126,361903,208828,1,467601,1003982,4,396048,700097,18922929,118659,10169118,142734,2,4,135080,0,183006,226660,257200,545983,612373,214493,1574707,2227947,428193,0,394391,1574554,1632736,664863,2028354,162990,0,507265,2963290,2118255,637246,1854951,7452008,80096270,339,2616544,1864260,2662699,1723696,2155446,1958844,3203743,9127507,1186698,1360852,10323965,740237,2572190,541031,368945,1473700,538765,235098,215920,988350,541031,616259,162862,1275334,1539564,133574,209678,251959,156397,251279,476916,1186698,437379,1111671,159024,151720,167383,248336,330075,258840,571823,724250,214493,2157216,473047,597403,1961635,994514,196438,658655
20201226,154349,1194963,165940,764907,471335,590779,0,17,149449,1049717,2607677,1377217,1253957,128290,0,994911,598394,200892,95541,197142,131315,362066,209274,1,469005,1005546,4,396048,706837,19149917,119097,10187850,142903,2,4,135171,0,184922,228724,257700,551184,613760,218378,1584903,2262735,430562,0,398664,1578267,1646240,667569,2038759,162990,0,508099,2992123,2133373,638030,1854951,7469541,80612240,340,2619650,1869708,2721622,1746929,2166244,1982544,3226758,9180621,1186698,1367032,10340469,744019,2579896,543214,369248,1476135,539153,236036,217277,992075,543214,617202,163450,1280501,1545530,133728,211641,252821,157275,252390,477807,1186698,469748,1123105,159788,152095,168103,249295,330985,259548,580573,726918,218378,2161462,473667,601069,1970009,1003657,197435,660703
20201227,154843,1200465,166764,774009,473309,591597,0,17,149653,1056265,2616544,1383434,1257799,128472,0,1004413,600105,201836,95632,197902,132541,362220,209355,1,469886,1005546,4,396048,713365,19285693,119097,10207871,143062,2,4,135309,0,186747,231357,258181,556649,615809,221322,1594497,2295228,432079,0,401470,1583297,1658639,670599,2047696,162990,0,509148,3019972,2147578,638877,1854951,7487155,81025266,341,2631144,1874092,2782709,1762504,2181619,1982544,3250713,9208521,1196778,1372977,10356844,748082,2586183,544813,369575,1477511,539531,236732,218948,995300,544813,618147,164108,1285059,1550255,133728,213231,253751,158174,253339,478761,1196778,469748,1134854,160171,152491,168880,249994,331692,260059,587429,728743,221322,2166904,474379,609656,1976689,1013352,197852,662694
20201228,155594,1206373,167405,781467,475085,592528,0,17,149857,1061074,2619650,1389430,1261010,128563,0,1011871,602028,202863,95720,198659,133900,362339,209758,1,470650,1007657,4,396048,719219,19459318,119713,10224303,143222,2,4,135441,0,188588,233705,258840,563156,618429,223719,1603807,2336688,433029,0,407285,1590513,1672643,674340,2056277,165762,0,510080,3047335,2162775,639734,1879413,7514592,81527229,342,2657658,1886245,2845265,1773540,2201945,2024904,3274615,9237011,1196778,1379286,10374932,751886,2594128,546428,369961,1479253,539975,237144,220426,998924,546428,618922,164622,1288669,1552686,133728,214732,254712,158963,255412,479693,1196778,482284,1147010,160983,152898,169610,251705,332179,260593,591160,730056,223719,2173347,474966,621590,1980347,1021477,198338,664263
20201229,156887,1212481,168265,789059,477240,593541,0,17,150093,1068476,2631144,1401529,1268634,128633,0,1021451,603986,204369,95797,199555,135233,362488,210326,1,471526,1008908,4,428533,727122,19661911,120912,10244852,143428,2,4,136287,0,190404,238279,259548,571823,623066,227346,1614822,2389963,435189,0,412398,1602163,1691755,685202,2067487,166799,0,511261,3073923,2178580,641411,1893502,7570963,82198100,343,2677660,1886245,2898052,1783896,2220361,2050360,3297833,9293289,1203502,1385706,10395278,755350,2602034,547648,370278,1482412,540266,237706,222148,1003010,547648,619636,165257,1291025,1556685,134326,216699,255584,159715,257115,480737,1203502,489471,1157837,161727,153296,170275,253413,332679,261019,598091,732732,227346,2179641,475355,628895,1985501,1030112,198756,665223
20201230,158372,1218753,169579,798592,479715,594442,0,17,150298,1076880,2657658,1413935,1281414,128719,0,1039161,606950,206092,95876,200443,136644,362601,211512,1,472532,1010496,4,437379,735124,19881822,120912,10266674,143621,2,4,137166,0,192361,242744,260059,580573,627941,231217,1626461,2440202,437332,0,416584,1613928,1723696,701622,2083689,168114,0,512496,3100018,2194272,644242,1910218,7626563,82935790,344,2697018,1912871,2966244,1796216,2237890,2050360,3321163,9347703,1212309,1392314,10413417,758189,2609359,549032,370634,1484900,540592,238495,223398,1007268,549032,620620,165843,1293892,1563645,134524,218766,256388,160463,258282,482083,1212309,489471,1166079,162584,153690,170931,255172,333251,261438,608736,735484,231217,2185169,475589,633991,1993295,1034975,199187,667322
20201231,160124,1225142,170785,808382,482178,595291,0,17,150584,1086997,2677660,1426094,1294878,128867,0,1057161,608973,207822,95963,201196,138062,362741,212512,1,474064,1015137,4,437379,743198,20193844,121827,10286709,143834,2,4,138012,0,194284,246790,260593,587429,632263,235749,1642775,2496231,439193,0,423262,1625514,1746929,718661,2107166,169321,0,513510,3127347,2208652,646496,1928265,7681032,83764799,345,2700484,1926080,3026342,1814565,2257866,2050360,3344175,9404810,1220748,1398841,10413417,760576,2616600,550540,370987,1487681,541038,239524,224119,1011636,550540,621755,166654,1297537,1570658,134685,221754,257100,161143,258607,483852,1220748,489471,1174779,163305,154098,171170,256959,333755,261859,618801,738152,235749,2190116,476125,638789,2001034,1037405,199187,670249
20210101,160985,1231429,172218,816616,484362,596193,0,17,150869,1096855,2697018,1437185,1305774,128867,0,1073887,612564,209678,96023,202060,139471,362878,213378,1,475820,1015137,4,437379,751270,20366233,122974,10305788,144042,2,4,138236,0,196223,249733,261019,591160,636201,239005,1654880,2549689,440970,0,428510,1629594,1762504,732022,2129376,169321,0,514500,3153960,2220855,648289,1928265,7703971,84335960,346,2712975,1932145,3081368,1841228,2276491,2111782,3366715,9456500,1235298,1405414,10450284,764307,2624019,551842,371356,1490063,541434,240676,224538,1015757,551842,623072,167410,1302811,1577036,134856,224704,257800,161817,259783,485797,1235298,489471,1183555,164077,154525,171289,258691,334463,262262,626129,740732,239005,2195039,476689,643435,2008345,1045132,199187,672886
20210102,162055,1237474,172965,825249,486634,597033,0,17,151074,1102256,2700484,1443544,1312780,128867,0,1088889,615902,211641,96086,202880,140878,362979,214513,1,476916,1015137,4,437379,758473,20648628,123144,10323965,144240,2,4,138316,0,198125,251764,261438,598091,637395,242076,1666408,2607542,442141,0,434799,1634834,1773540,735469,2141201,169321,0,515184,3179898,2232035,649169,1928265,7719324,84927530,347,2717059,1936013,3127643,1886561,2289021,2137220,3389733,9502810,1238501,1411731,10466595,768471,2631876,553128,371720,1491807,541877,241771,225472,1019720,553128,624222,168250,1307806,1583621,135041,227702,258609,162486,260076,487690,1238501,506866,1191990,164495,155002,172072,259499,335339,262784,634437,743343,242076,2198549,477160,652246,2015496,1055415,200024,675089
20210103,162661,1243434,173331,832702,488529,597774,0,17,151343,1107137,2712975,1448755,1318562,129404,0,1100748,618191,213231,96160,203563,142187,363061,214614,1,477807,1018099,4,437379,765350,20852645,123369,10340469,144437,2,4,138475,0,199962,253736,261859,608736,640429,245242,1675820,2662699,443146,0,441542,1640718,1783896,740481,2155446,169321,0,516019,3203743,2241912,650011,1928265,7736514,85450279,348,2737892,1946751,3173291,1905638,2303263,2176089,3412390,9528972,1238501,1417999,10479179,772396,2638422,554474,372073,1492909,542268,242292,226714,1021966,554474,625756,169190,1313209,1588955,135041,230578,259478,163129,262213,489736,1238501,512203,1201859,165095,155453,172764,260060,336037,263193,642977,745318,245242,2202598,477656,659978,2021553,1064952,200454,677209
20210104,163671,1249507,175374,839316,490476,598369,0,17,151715,1111631,2717059,1455219,1322947,129584,0,1113349,620641,214732,96246,204293,143464,363155,215080,1,478761,1019475,4,437379,772103,21038176,123398,10356844,144644,2,4,138656,0,201831,256230,262262,618801,643559,248585,1686131,2721622,443802,0,448173,1648940,1796216,746714,2166244,172436,0,516929,3226758,2255607,650887,1958844,7761553,86009707,349,2763078,1957889,3220953,1928462,2319036,2211967,3434934,9557558,1244729,1424596,10495147,776209,2646526,555511,372410,1494119,542674,243176,227764,1023779,555511,627416,170036,1316520,1591497,135041,232982,260384,163761,263517,491258,1244729,518783,1210703,165737,155901,173142,261859,336521,263605,652372,746637,248585,2207701,478135,668874,2025798,1073966,200888,678839
20210105,165268,1255620,175849,845822,492594,599126,0,17,152027,1117256,2737892,1466490,1330543,129774,0,1127759,623101,216699,96310,205064,144583,363259,216083,1,479693,1019475,4,469748,779548,21268006,123822,10374932,144852,2,4,139419,0,203104,259770,262784,626129,648288,253534,1702966,2782709,445439,0,456139,1662730,1814565,759635,2181619,173591,0,517920,3250713,2270101,652735,1982544,7819636,86753678,350,2784845,1968566,3269757,1929410,2336279,2252164,3459237,9608775,1252137,1431416,10512093,779541,2655633,556519,372732,1496439,543024,244380,228895,1027023,556519,628550,170998,1319060,1596673,135674,236225,261244,164282,265527,492700,1252137,523486,1217468,166547,156351,173814,263551,337087,264159,659646,749434,253534,2212525,478474,675618,2029057,1082849,201241,679771
20210106,166981,1261903,176378,853060,495075,599965,0,17,152438,1124482,2763078,1479835,1344763,129888,0,1149591,625483,218766,96398,205933,145590,363377,217377,1,480737,1022018,4,469748,788402,21528234,124899,10395278,145061,2,4,140202,0,204958,264956,263193,634437,654007,259583,1719771,2845265,447081,0,463448,1676171,1841228,776967,2201945,175038,0,518898,3274615,2283931,655732,1982544,7882143,87547512,351,2804705,1978954,3325642,1941116,2352423,2252164,3483531,9669883,1261804,1438286,10527683,782039,2665194,557591,373046,1498766,543351,245719,229768,1031454,557591,630263,171994,1322406,1605372,135990,239587,262093,164871,267223,494605,1261804,523486,1223930,167494,156804,174335,265284,337805,264521,666375,752482,259583,2217001,478595,680856,2033060,1088009,201678,681250
20210107,168891,1268263,177493,862805,497510,600755,0,17,152978,1133802,2784845,1493569,1356882,130070,0,1170590,629176,221754,96484,206840,146809,363485,218385,1,482083,1022018,4,482284,797723,21816108,125118,10413417,145271,2,4,141074,0,206796,269091,263605,642977,658958,267225,1737347,2898052,448678,0,471048,1690006,1886561,794740,2220361,176407,0,519905,3297833,2296102,658655,2024904,7970112,88439720,352,2824882,1988695,3367070,1968326,2368733,2252164,3507201,9723487,1269523,1445326,10542841,784314,2674766,559093,373368,1500677,543717,246822,230563,1035841,559093,632257,172996,1326891,1614446,136187,242969,262715,165418,267701,496646,1269523,523486,1233959,168243,157244,174542,267029,338701,264780,674624,755126,267225,2222018,479071,685583,2039124,1090860,201678,684256
20210108,171154,1274514,178538,871063,499517,601424,0,17,153473,1139800,2804705,1507931,1365645,130070,0,1192570,633381,224704,96562,207683,147810,363582,219148,1,483852,1026180,4,489471,808340,22120609,125557,10413417,145466,2,4,142064,0,208601,273037,264159,652372,663799,275182,1755568,2966244,450221,0,477357,1703352,1905638,809601,2237890,177614,0,520690,3321163,2307581,660703,2050360,8029698,89265264,353,2840826,1992794,3405740,1993892,2381277,2336451,3530379,9772429,1283309,1452380,10557985,788142,2683971,560363,373702,1502367,544116,247891,231095,1040070,560363,634539,173983,1333332,1623218,136377,246376,263396,165951,268073,498691,1283309,523486,1243646,168911,158132,174653,268687,339383,265268,681015,757676,275182,2226262,479579,692101,2046795,1099654,201678,686827
20210109,172798,1280438,180644,878443,502416,602331,0,17,153900,1144943,2824882,1524036,1376389,130070,0,1214176,637742,227702,96690,208596,148799,363692,220349,1,485797,1026180,4,489471,818386,22384057,126943,10450284,145672,2,4,143127,0,210368,276772,264521,659646,668202,283036,1771363,3026342,451637,0,485434,1714409,1928462,822716,2257866,177614,0,521382,3344175,2317118,662694,2050360,8081091,90021100,354,2844642,1995892,3443350,2015235,2390102,2370742,3552888,9817285,1283309,1459370,10571773,791939,2693164,561625,374029,1503796,544544,248547,231737,1043541,561625,636908,175031,1340054,1631727,136622,249808,264178,166492,268219,500577,1283309,533265,1252685,169754,158138,175411,269787,339781,265698,688097,760091,283036,2229663,480056,696528,2054681,1112322,202674,689271
20210110,173896,1286406,182103,885098,504293,602938,0,17,154314,1150265,2840826,1534039,1385522,130608,0,1231597,641923,230578,96824,209369,149792,363809,221070,1,487690,1026180,4,489471,828026,22597003,127945,10466595,145865,2,4,143243,0,212201,279196,264780,666375,671284,289144,1786900,3081368,452532,0,491319,1722217,1929410,831165,2276491,177614,0,522453,3366715,2326256,664263,2050360,8110118,90610569,355,2864399,2004575,3476804,2023828,2400598,2412318,3574330,9848008,1286757,1466435,10581823,795845,2701588,563029,374366,1504588,544954,249010,232780,1046381,563029,639438,176052,1346527,1638767,136622,253261,265028,167013,269860,502736,1286757,537967,1263299,170304,158591,176250,270921,340445,266143,695359,761963,289144,2233589,480504,703719,2060625,1123252,203097,691854
20210111,175288,1292614,183282,890566,506701,603739,0,17,154841,1154850,2844642,1541633,1390385,130780,0,1246643,645892,232982,96920,210086,150753,363949,221506,1,489736,1035184,4,489471,836718,22800639,128701,10479179,146068,2,4,143243,0,213993,281353,265268,674624,673271,294050,1801903,3127643,452988,0,501073,1730921,1941116,835454,2289021,180061,0,523302,3389733,2336476,665223,2111782,8140865,91224842,356,2888331,2013563,3515796,2038645,2414166,2456675,3595136,9873816,1293497,1473756,10595639,799460,2711479,564077,374691,1505586,545424,249767,233598,1049120,564077,641628,176903,1351190,1642658,136622,256732,265929,167525,271276,504084,1293497,542952,1271353,170985,159053,176876,272273,340915,266546,702203,763294,294050,2237542,480948,709729,2064334,1134957,203496,693666
20210112,176761,1299022,184788,895543,508824,604549,0,17,155335,1160243,2864399,1556028,1395779,130944,0,1259748,649135,236225,97095,210976,151723,364096,222567,1,491258,1037350,4,506866,846765,23021129,129805,10495147,146279,2,4,144982,0,215724,285093,265698,681015,676968,298647,1816082,3173291,453789,0,510063,1744704,1968326,844799,2303263,181093,0,524020,3412390,2346285,667322,2137220,8205289,91928027,357,2909666,2022662,3553773,2050129,2428221,2499560,3616680,9939100,1300799,1481396,10610883,803009,2723316,564077,375006,1507448,545831,250557,234502,1052544,564077,643852,177701,1354545,1648962,137306,260223,266803,168057,273097,505939,1300799,547166,1278653,171758,159518,177716,273659,341420,266816,708263,765970,298647,2241225,481155,714812,2069751,1146321,203914,694858
20210113,178818,1305339,186383,901740,511921,605416,0,17,155874,1166958,2888331,1571901,1404905,131086,0,1278303,652525,239587,97275,211901,152719,364271,224315,1,492700,1040231,4,512203,858043,23250922,131009,10512093,146480,2,4,145986,0,217696,288408,266143,688097,681392,304564,1831980,3220953,455055,0,520060,1757429,1993892,855600,2319036,182156,0,524910,3434934,2355839,670249,2176089,8265116,92678237,358,2930983,2030491,3594094,2059382,2441854,2499560,3637862,9986325,1316363,1488981,10625428,805317,2734836,565989,375333,1509124,546216,251391,235462,1057116,565989,646650,178524,1358871,1661109,137592,263729,267657,168597,274673,507717,1316363,547166,1288833,172100,159967,178337,275322,342019,267056,714315,768785,304564,2244792,481263,718746,2077228,1153159,204341,696642
20210114,181016,1311810,187487,908306,514338,606186,0,17,156434,1175343,2909666,1588369,1414362,131264,0,1296806,656712,242969,97448,212812,153741,364440,226002,1,494605,1040231,4,518783,869600,23485383,131963,10527683,146689,2,4,146937,0,219663,291285,266546,695359,684917,311220,1849101,3269757,456334,0,529814,1770715,2015235,866522,2336279,183242,0,525723,3459237,2364801,672886,2211967,8333445,93435155,359,2952392,2038276,3627746,2071615,2455185,2499560,3658447,10039804,1323863,1496455,10639684,807872,2746158,567261,375668,1510778,546801,252360,235882,1061903,567261,649982,179488,1364861,1673252,137929,267258,268327,169106,274968,509887,1323863,547166,1298608,172577,160426,178560,276990,342741,267322,720440,771843,311220,2248135,481709,721846,2085411,1157180,204341,699662
20210115,183589,1318295,188969,914388,516770,606991,0,17,156964,1183963,2930983,1609735,1422320,131264,0,1311686,661180,246376,97616,213855,154620,364613,226866,1,496646,1056023,4,523486,882418,23733310,132412,10542841,146885,2,4,147560,0,221604,293592,266816,702203,688270,318393,1870179,3325642,457625,0,535049,1783047,2023828,874605,2352423,184187,0,526485,3483531,2373115,675089,2252164,8402542,94209410,360,2969034,2041380,3657857,2100618,2466813,2593382,3679247,10091961,1323863,1503753,10654533,812344,2757460,568506,376021,1512225,547316,253297,236210,1066522,568506,653557,180505,1373139,1684788,138206,270810,268902,169640,275780,511679,1323863,547166,1306141,172577,160889,178770,278312,343281,267644,725599,774555,318393,2251690,482128,724380,2093645,1168491,204341,702437
