Fecha Entrada,Malaysia,Eritrea,Angola,Bolivia,Norway,Estonia,Thailand,Benin,Burma,Haiti,Finland,Denmark,Taiwan,Maldives,Ghana,Iran,Dominican Republic,Ethiopia,Diamond Princess,Netherlands,South Sudan,Pakistan,Iraq,Australia,Montenegro,Congo Brazzaville,Belize,Uganda,Equatorial Guinea,Kiribati,Mauritius,Solomon Islands,Dominica,West Bank and Gaza,Kuwait,Ukraine,Francia,Azerbaijan,New Zealand,Albania,Bosnia and Herzegovina,Recuperados México,Malta,Algeria,Togo,Poland,Seychelles,Serbia,MS Zaandam,Oman,Fiji,Congo Kinshasa,Liberia,Guyana,Hungary,Uruguay,South Africa,Papua New Guinea,Chile,Namibia,Comoros,Laos,United Arab Emirates,China,Vietnam,Saint Lucia,Cyprus,Central African Republic,Latvia,Kazakhstan,Egypt,Cameroon,Senegal,Portugal,Holy See,Djibouti,Saudi Arabia,Ireland,Ecuador,Vanuatu,Philippines,Peru,Guinea,Georgia,Bahamas,Switzerland,Trinidad and Tobago,Sweden,Slovakia,Singapore,Sao Tome and Principe,Guinea-Bissau,Syria,Paraguay,Mongolia,Luxembourg,Zimbabwe,Indonesia,Afghanistan,Mozambique,Estados Unidos,Lithuania,Honduras,Niger,Libya,Chad,India,Nicaragua,Kenya,Burundi,Uzbekistan,Mali,Slovenia,Qatar,Iceland,Yemen,Kyrgyzstan,Greece,Samoa,Suriname,Marshall Islands,Bulgaria,Sierra Leone,Guatemala,Tunisia,Antigua and Barbuda,Brunei,North Macedonia,Cabo Verde,Tanzania,Palau,Jordan,El Salvador,Croatia,Bhutan,Botswana,Saint Vincent and the Grenadines,Belarus,Jamaica,Barbados,Cambodia,Rwanda,Panama,Nepal,Mauritania,Gabon,Sudan,Armenia,Kosovo,Zambia,Nigeria,South Korea,Canada,Somalia,Romania,Timor-Leste,Japan,Colombia,Burkina Faso,Reino Unido,Bahrain,Austria,Tajikistan,Morocco,Micronesia,Venezuela,Israel,Grenada,Argentina,Alemania,Czechia,Monaco,Cuba,Sri Lanka,San Marino,Malawi,Italia,Costa Rica,Andorra,Gambia,Liechtenstein,Bangladesh,Russia,Moldova,Eswatini,Turkey,Belgium,España,Madagascar,Lesotho,Lebanon,Brazil,Recuperados,Fecha,Nuevos Recuperados,Velocidad Recuperados,Diferencia Velocidad
20210328,326309,2970,20289,218503,17998,77270,26873,6452,131789,10754,46000,217281,979,20723,87137,1593219,211044,154323,699,15907,9454,598197,745935,23004,81936,8208,12061,40422,6486,0,641,16,153,210340,212596,1347738,296581,236151,2381,89456,128241,1761786,27086,81316,7732,1798922,3548,0,7,142420,64,25398,1899,8879,395790,77567,1471899,846,912058,41398,3510,45,438706,96478,2308,4099,2057,4957,92014,264813,153175,35261,36753,775391,15,6280,376947,23364,281684,1,603154,1442405,16425,272219,7757,317600,7595,0,255300,60122,2058,2940,12377,170802,4711,56318,34603,1331400,50013,55275,0,197618,71988,4586,144964,4109,11355993,4225,91754,773,80523,6785,196319,162910,6039,1606,84600,93764,2,8579,4,249361,2801,175438,215365,784,191,104356,16075,183,0,485507,61009,251237,867,33903,1587,309535,17197,3436,1166,19785,342774,272530,17008,16074,23990,171506,70090,84347,150308,94124,904909,4719,837060,169,438723,2267760,12350,12770,133098,491619,13218,482352,1,145293,816218,152,2079515,2499010,1315571,2070,68499,88623,4000,29611,2850889,191707,11204,5030,2553,535641,4092015,201769,16418,2957093,0,150376,21636,4438,360244,11004281,72097107,20210327,328788,1.005,0.000
20210329,327406,2993,20380,219389,17998,77867,26873,6452,131790,10754,46000,217762,979,20839,87137,1600488,211409,155190,699,16020,9594,600278,750435,23005,82396,8208,12061,40448,6495,0,643,16,153,211521,213942,1350645,297639,236500,2389,90024,128980,1765244,27418,81349,7770,1824431,3588,0,7,142944,64,25398,1899,8922,399961,79410,1472645,846,918446,41455,3525,45,440731,96504,2308,4107,2057,4957,92190,265868,153630,35261,37040,775849,15,6325,377304,23364,281684,1,603213,1451112,16480,272601,7841,317600,7599,0,255300,60131,2064,2940,12492,172386,4835,56864,34617,1336818,50666,55275,0,197679,71988,4586,145882,4110,11393021,4225,92161,773,80667,6790,196518,163272,6049,1657,84653,93764,2,8585,4,252473,2801,175896,215920,820,191,105524,16160,183,0,494417,61640,252321,867,36958,1587,310189,17334,3444,1176,19860,343057,272612,17038,16311,23990,172096,73521,84464,150466,94563,909540,4759,840127,170,442213,2273909,12375,12864,133753,494377,13218,482585,1,146196,817698,152,2088256,2511417,1342113,2090,69204,88914,4029,30038,2870614,191707,11244,5050,2562,537718,4099263,203703,16427,2975108,0,150376,21671,4471,366639,11022192,72401543,20210328,304436,1.004,0.000
20210330,328554,3029,20446,220856,17998,80092,26873,6452,131793,10938,46000,218937,981,20984,87137,1608807,211744,156625,699,16102,9594,603126,755350,23005,82946,8208,12061,40448,6495,0,643,16,153,213590,215250,1354346,299625,237338,2399,90617,129918,1769256,27704,81442,7815,1848199,3588,0,7,143398,64,25444,1899,8998,402964,81438,1473588,846,924612,41676,3525,45,443153,96518,2359,4130,2057,4957,92825,267130,154194,35261,37228,777503,15,6380,377714,23364,281684,1,603310,1451112,16547,272899,8597,317600,7608,0,255300,60138,2082,2950,12610,173994,4920,56903,34617,1342695,51473,55371,0,198588,72644,4590,146480,4137,11434301,4225,92290,773,80799,6800,197420,163684,6056,1667,84723,93764,2,8594,4,255692,2801,176613,216712,820,194,106392,16191,183,0,503952,61640,253459,867,36958,1587,310983,17474,3457,1191,20001,343501,272727,17072,16311,24079,172605,74186,84519,151532,95030,912684,4795,845357,181,443484,2279840,12385,12926,134442,497816,13218,483165,1,147163,818558,152,2095853,2525580,1354424,2110,69868,89090,4089,30156,2889301,192699,11276,5060,2562,539880,4108726,205759,16481,2995033,0,150376,21776,4471,366639,11085369,72736786,20210329,335243,1.005,0.000
20210331,329624,3029,20493,221962,17998,81859,26873,6452,131800,11043,46000,219676,981,21155,88065,1617333,212156,158109,699,16209,9668,605274,759560,23012,83498,8208,12090,40449,6495,0,643,18,153,215429,216580,1360944,301467,238125,2408,91271,130492,1773236,27812,81538,7815,1861925,3745,0,7,143966,64,25444,1899,9098,406935,83380,1474319,846,931270,41848,3525,45,445355,96537,2359,4142,2057,4957,93631,268564,154694,35261,37321,778210,15,6460,378083,23364,281684,1,603746,1468457,16619,273167,8597,317600,7615,0,255300,60149,2092,2972,12731,175614,5070,57092,34686,1348330,51550,56409,0,199023,72732,4590,147147,4140,11474683,4225,92679,773,80983,6830,198524,164121,6058,1676,84897,93764,2,8598,4,259561,2812,177235,217293,820,194,106979,16277,183,0,513144,61640,254379,869,36958,1587,312320,17598,3465,1191,20182,343904,272786,17093,16609,24214,173064,74186,84592,151648,95439,918581,4819,850672,189,444868,2285515,12385,13069,135315,501116,13218,483363,1,147846,819665,152,2102616,2539660,1366461,2115,70614,89251,4128,30272,2913045,192699,11315,5070,2568,542099,4118709,207852,16528,3014226,0,150376,21908,4471,370687,11181371,73119295,20210330,382509,1.005,0.001
20210401,331001,3049,20508,222924,17998,83417,26873,6452,131802,11126,46000,220386,983,21282,88065,1626144,212818,159436,699,16306,9710,607205,764096,23014,84035,8208,12090,40452,6635,0,645,18,157,217224,217873,1370733,302995,238985,2408,91875,131166,1777697,27951,81632,7996,1882179,3745,0,7,144639,64,25508,1899,9159,410565,85200,1474826,846,936721,41910,3536,45,447790,96558,2359,4142,2057,4957,93631,269765,155016,35261,37434,778912,15,6538,378469,23364,281684,1,603948,1476782,16754,273604,8676,317600,7618,0,255300,60161,2108,2982,12855,177202,5070,57366,34698,1355578,51788,56835,0,199767,73308,4641,147864,4149,11525039,4225,93067,773,81135,6863,199490,164544,6058,1682,84897,93764,2,8598,4,262095,2814,177964,217928,857,195,107740,16340,183,0,520498,61640,255639,869,36958,1587,313628,17725,3506,1240,20308,344327,272851,17125,16609,24214,173681,75850,84698,151708,95861,922632,4861,856405,192,446260,2292803,12420,13085,136064,503729,13218,483711,1,148656,820703,152,2112266,2552020,1371074,2128,71493,89407,4128,30379,2933757,192699,11365,5070,2571,544938,4128769,209907,16544,3035043,0,150376,22132,4471,373833,11240213,73464081,20210331,344786,1.005,-0.001
20210402,332443,3058,20867,223760,17998,85053,26873,6452,131802,11126,46000,221045,987,21368,88426,1633949,213339,159929,699,16446,9749,609691,768215,23025,84587,8208,12090,40452,6635,0,688,18,159,217224,219257,1381163,304563,239807,2408,92500,131726,1781629,28045,81729,8096,1911249,3836,0,7,144639,64,25512,1899,9211,413370,87039,1475398,846,942413,42121,3538,46,450111,96583,2383,4142,2057,4957,94101,271216,155448,35261,37532,779655,15,6630,378873,23364,281684,1,604368,1485582,16832,273930,8676,317600,7624,0,255300,60176,2123,2992,12977,178804,5379,57596,34708,1361017,51798,56841,0,200266,73308,4641,148288,4165,11569241,4225,93430,773,81303,6901,200422,165003,6058,1691,84979,93764,2,8600,4,266091,2817,178659,218377,858,195,108197,16398,183,0,525703,61640,257309,870,36958,1614,315226,17861,3518,1256,20398,344701,272962,17142,16910,24214,174545,75850,84825,151835,96196,924144,4861,862137,216,447559,2300887,12430,13186,136827,506675,13218,484224,1,149459,820906,152,2121954,2566530,1374823,2143,72351,89701,4170,30490,2953377,192699,11401,5070,2571,547411,4138458,211803,16568,3059462,0,150376,22300,4471,377136,11277632,73784288,20210401,320207,1.004,0.000
20210403,333892,3058,20871,224548,17998,85900,26873,6452,131810,11126,46000,221695,992,21512,88426,1642418,213725,161226,699,16562,9779,613058,773232,23027,85153,8208,12090,40452,6635,0,688,18,159,220418,220521,1390431,304563,240870,2408,93173,131726,1785643,28159,81813,8201,1945994,3869,0,7,144639,64,25587,1899,9215,415601,89035,1476605,846,950889,42264,3538,46,452321,96605,2383,4142,2057,4957,94101,272614,155886,35261,37614,779973,15,6706,379312,23364,281684,1,604905,1492052,16872,274145,8676,317600,7640,0,255300,60185,2131,3002,13090,180369,5379,57596,34732,1366214,51802,56965,0,201598,73308,4669,148288,4190,11629289,4225,93650,773,81449,6926,201446,165471,6072,1715,85077,93764,2,8612,4,269575,2822,179398,218775,882,197,108676,16443,183,0,534492,61640,258872,870,36958,1614,316649,18014,3526,1653,20472,345120,273123,17158,16910,24214,175401,75850,85017,151853,96589,929085,4861,867663,267,448935,2309356,12445,13218,137555,509550,13218,484793,1,150374,821748,152,2130640,2575740,1389189,2155,73089,90021,4170,30593,2974688,192699,11428,5086,2571,549775,4147974,213559,16605,3082676,0,150376,22415,4471,380472,11327510,74150289,20210402,366001,1.005,0.001
20210404,335162,3058,20879,224998,17998,86524,26873,6452,131813,11126,46000,222281,997,21646,88585,1650569,214177,161968,699,16735,9835,615960,778535,23032,85598,8208,12090,40452,6635,0,707,18,159,222007,221943,1395133,306453,241646,2420,93842,131726,1788209,28276,81896,8288,1978433,3869,0,7,146677,64,25587,1899,9250,416972,89035,1477363,846,958400,42346,3538,46,454600,96619,2383,4142,2057,4957,94101,274212,156219,35261,37684,780322,15,6706,379816,23364,290314,1,646100,1500582,17458,274599,8676,317600,7648,0,255300,60202,2131,3012,13205,181949,5649,57596,34748,1375877,51885,57124,0,201680,73373,4698,149238,4199,11682136,4225,94183,773,81629,6959,201956,165952,6072,1738,85164,93764,2,8620,4,270433,2824,179988,219035,882,197,109297,16480,183,0,543761,61640,260536,870,36958,1614,318033,18149,3526,1653,20519,345493,273240,17185,16910,24214,176009,75850,85068,151998,96900,930750,4967,871950,267,450468,2317564,12467,13250,138407,512642,13218,484921,1,150374,822787,152,2140480,2585850,1401300,2175,74246,90208,4170,30686,2988199,192699,11474,5086,2571,552482,4156141,215091,16616,3105350,0,150376,22559,4471,380472,11343607,74498477,20210403,348188,1.005,0.000
20210405,336456,3064,21452,225483,17998,87092,26873,6452,131815,11317,46000,222843,1004,21773,88674,1658978,214512,163022,699,16841,9835,618158,784199,23048,86029,8208,12090,40452,6683,0,707,18,159,223249,223269,1400102,306893,242293,2424,94431,133262,1791894,28349,81994,8348,2009308,3869,0,7,147539,64,25587,1899,9289,418084,94042,1478088,846,965641,42358,3539,46,456747,96642,2416,4142,2057,5024,95561,275505,156574,35261,37767,780643,15,6791,380305,23364,290314,1,646237,1509493,17995,275024,8676,317600,7665,0,255300,60214,2140,3012,13316,183552,6010,57596,34758,1381677,51902,57234,0,201727,73463,4698,149836,4215,11732279,4225,94361,773,81763,6989,202239,166441,6072,1772,85271,93764,2,8633,4,273429,2825,180527,219912,885,197,110388,16587,183,0,552764,62340,262227,870,36958,1625,318756,18297,3534,1747,20594,345719,273342,17212,16910,24214,176889,75850,85178,152045,97363,937403,5017,875487,294,451999,2325833,12477,13292,139205,516084,13218,485162,1,152201,823330,152,2153509,2587580,1411748,2190,75127,90563,4170,30757,2997522,192699,11523,5086,2571,555414,4163170,216478,16618,3130977,0,150376,22702,4471,386768,11405558,74846290,20210404,347813,1.005,0.000
20210406,337868,3081,21489,226787,17998,89105,26873,6452,131819,11317,46000,223703,1004,21898,88743,1667079,214704,163956,699,16986,9835,620789,789424,23049,86512,8208,12102,40452,6683,0,707,18,159,224552,224701,1410466,308128,243467,2424,95035,134700,1795213,28416,82096,8368,2036577,3869,0,7,148303,64,25841,1899,9354,418568,96563,1478820,846,965641,42641,3542,47,458885,96660,2422,4142,2057,5024,95758,277216,157006,35261,37822,781537,15,7075,380772,23364,290314,1,646381,1509493,18259,275220,8729,317600,7677,0,255300,60239,2146,3022,13434,185131,6010,58381,34781,1385973,51928,57926,0,201845,73688,4715,150478,4233,11792135,4225,96578,773,81881,7009,203214,166953,6089,1822,85388,93764,2,8634,4,273429,2825,181532,220645,885,197,111139,16670,183,0,561894,62340,263758,870,36958,1627,319601,18444,3557,1824,20705,346153,273455,17246,16910,24214,177601,78914,85338,153630,97928,945550,5058,880429,294,453899,2336356,12516,13341,140125,519202,13218,485708,1,153063,823732,152,2164045,2604890,1421284,2200,75871,90708,4268,30849,3019255,193857,11570,5111,2594,558383,4171948,217606,16623,3159475,0,150376,22813,4471,390209,11459548,75216286,20210405,369996,1.005,0.000
20210407,339067,3138,21545,227812,17998,90551,26873,6452,131829,11317,46000,224515,1007,22014,88810,1675891,214943,166135,699,17035,10061,623399,794444,23056,86945,8208,12106,40685,6683,0,707,18,159,226090,226026,1422086,308128,244540,2434,95600,137242,1798657,28463,82192,8592,2054697,3869,0,7,149049,64,25841,1899,9473,419152,98837,1479821,846,980245,43306,3568,47,460841,96675,2429,4142,2057,5024,96254,279014,157450,35261,37888,782294,15,7225,381189,23364,290314,1,646404,1518776,18302,275547,8811,317600,7683,0,255300,60260,2154,3032,13549,186730,6912,58544,34803,1391742,51940,58063,0,203042,74299,4725,151189,4236,11851393,4225,97194,773,82055,7033,204497,167480,6090,1886,85496,93764,2,8637,4,278665,2826,182408,221545,911,198,111765,16811,183,0,570327,62340,265038,874,36958,1627,320844,18444,3557,1824,20835,346611,273529,17266,17227,24214,178227,79702,85409,153788,98360,950990,5058,885710,294,455226,2345471,12540,13387,141119,522774,13218,486349,1,154023,824160,152,2174625,2638320,1430816,2205,76883,90917,4347,30996,3040182,193857,11616,5111,2601,561639,4181245,218711,16631,3194978,0,150376,22947,4471,391197,11592159,75699591,20210406,483305,1.006,0.001
20210408,340242,3146,21557,229036,17998,91789,26873,6452,131834,11427,46000,225299,1007,22166,88971,1684570,215405,166752,699,17433,10061,625789,799327,23071,87388,8208,12106,40685,6683,0,730,18,159,227988,227260,1432220,312540,245881,2440,96129,138294,1802033,28508,82289,8797,2076504,4091,0,7,149969,64,25841,1899,9517,419765,101241,1480632,846,986285,43354,3568,47,463032,96693,2429,4142,2057,5056,97019,280972,157889,35261,37970,782895,15,7388,381658,23364,290314,1,646968,1527112,18302,276084,8814,317600,7699,0,255300,60284,2154,3042,13666,188340,8522,58874,34814,1399382,51956,58129,0,203803,74759,4737,151853,4254,11913292,4225,97650,773,82234,7057,205655,168001,6117,1946,85607,93764,2,8643,4,281979,2826,183131,222461,913,202,112619,16925,183,0,576771,62340,266813,874,36958,1627,322223,18566,3576,1914,20870,347060,273608,17297,17227,24214,179043,80344,85446,154005,98786,956665,5129,890528,384,456894,2355832,12556,13431,141911,525682,13218,486913,1,154811,824748,152,2188983,2640300,1434281,2213,77953,91044,4411,31140,3060411,193857,11692,5111,2605,565030,4190701,219728,16639,3232892,0,150376,23092,4471,395261,11668734,76094850,20210407,395259,1.005,-0.001
20210409,341489,3166,21589,230021,17998,92862,26873,6452,131845,11447,46000,225946,1018,22276,88971,1693005,215726,167945,699,17700,10090,627561,804772,23080,87768,8208,12106,40685,6683,0,730,18,159,229876,228627,1443522,312540,247459,2440,96672,139419,1804914,28561,82392,8985,2107776,4091,0,7,149969,64,25841,1899,9576,420275,104241,1481637,846,991676,43483,3568,47,464971,96715,2429,4143,36872,5056,97612,282653,158454,35261,38031,783523,15,7551,382198,23364,290314,1,647683,1547807,18408,276426,8837,317600,7712,0,255300,60304,2172,3049,13780,189971,8875,59168,34831,1405659,51961,58336,0,204340,75233,4746,152328,4279,11990859,4225,98183,773,82415,7081,206688,168534,6126,1987,85719,93764,2,8647,4,284869,2828,183917,223391,913,206,113430,17077,183,0,581170,62340,268929,875,38203,1635,323748,18690,3579,1984,20991,347483,273735,17307,17456,24214,180160,80344,85559,154073,99301,962451,5129,896573,395,458684,2365566,12571,13463,142741,529191,13218,487414,1,155662,825195,152,2203926,2654930,1437295,2220,78916,91272,4419,31239,3086586,194760,11732,5111,2606,568541,4200282,220881,16642,3268678,0,150376,23293,4471,398699,11722181,76548563,20210408,453713,1.006,0.001
20210410,342737,3166,21890,230807,17998,94206,26873,6452,131846,11447,46000,226659,1020,22429,89092,1702062,216020,169038,699,18054,10090,631700,809663,23083,88144,8208,12106,40685,6799,0,750,18,159,231288,229846,1454351,312540,249013,2440,97206,139419,1807676,28610,82493,9190,2143065,4091,0,7,149969,64,25841,1899,9688,423366,104434,1482682,846,998400,43555,3577,47,466804,96729,2429,4160,39061,5056,98247,284034,159054,35261,38101,784208,15,7763,382773,23364,290314,1,648220,1557779,18473,276711,8837,317600,7723,0,255300,60322,2179,3059,13895,191614,8875,59168,34862,1409288,51962,58383,0,205768,75553,4747,152328,4286,12081443,4225,98605,773,82586,7101,207927,169086,6126,2027,85824,93764,2,8654,4,285799,2828,184758,224397,936,206,115433,17077,183,0,588353,62340,270964,875,38203,1651,325108,18785,3587,2080,21072,347898,273886,17322,17456,24214,181180,80344,86813,154098,100109,967364,5129,902239,443,458684,2375176,12593,13490,143889,532539,13218,488015,1,156472,825519,152,2217783,2668910,1448843,2230,79958,91456,4477,31360,3107069,194760,11770,5145,2606,572378,4209754,221968,16645,3301217,0,150376,23481,4471,402172,11739649,76933557,20210409,384994,1.005,-0.001
20210411,343953,3166,22058,231546,17998,94807,26873,6452,131853,11447,46000,227321,1022,22551,89092,1710974,216452,170633,699,18230,10090,634835,814853,23085,88505,8208,12106,40685,6799,0,775,18,159,232960,231240,1459409,316616,250708,2457,97723,139419,1809921,28654,82600,9274,2171301,4123,0,7,152784,64,25841,1899,9721,426394,110277,1483296,846,1005860,43640,3577,47,468456,96749,2429,4174,39061,5056,99162,284767,159499,35261,38174,784618,15,7985,383321,23364,290314,1,703404,1566543,18563,277303,8837,317600,7740,0,255300,60335,2184,3069,14012,193286,9159,59168,34873,1414507,51989,58904,0,205897,75796,4747,152921,4286,12156529,4225,99095,773,82760,7143,208561,169635,6126,2053,85925,93764,2,8669,4,286258,2831,185549,224907,938,206,116780,17197,183,0,596293,62958,272967,875,38203,1665,326487,18896,3607,2212,21243,348231,274027,17347,17456,24214,181963,80344,88018,154107,100804,972153,5222,906659,443,463569,2383785,12593,13490,144917,535798,13218,488361,1,157486,826205,152,2233140,2692230,1449052,2242,80805,91631,4477,31479,3122555,194760,11825,5145,2606,576590,4216960,222927,16645,3331411,0,150376,23878,4674,402172,11878958,77464029,20210410,530472,1.007,0.002
20210412,345005,3196,22093,232422,17998,95246,26873,6452,131869,11513,46000,227935,1026,22796,89092,1720084,216780,171980,699,18611,10148,638267,820532,23087,88834,8208,12134,40779,6799,0,797,18,159,234698,232556,1464790,317763,251760,2459,98269,141602,1812694,28706,82704,9303,2197782,4161,0,7,153986,64,25841,1899,9751,429074,113125,1484356,846,1012904,43721,3577,49,470175,96768,2445,4179,39061,5056,99324,286065,159999,35261,38215,785063,15,8184,384027,23364,290314,1,703625,1575242,18613,277829,8865,317600,7775,0,255300,60357,2188,3069,14122,194987,9887,59988,34901,1419796,52005,59401,0,205965,75952,4760,153644,4298,12253697,4225,99210,773,82943,7166,208842,170194,6140,2059,86028,93764,2,8700,4,289356,2831,186127,226070,938,206,117794,17399,183,0,604044,62958,274761,875,38923,1665,327087,19017,3613,2212,21272,348554,274165,17373,17762,24214,182836,80344,88077,154177,101332,979856,5270,910298,550,465760,2395733,12627,13604,145953,538609,13218,488632,1,158399,826494,152,2247124,2708320,1466296,2247,81900,91775,4510,31572,3140565,194760,11890,5145,2625,581113,4223590,223822,17682,3372629,0,150376,24105,5028,406095,11892229,77858761,20210411,394732,1.005,-0.002
20210413,346295,3231,22115,233646,17998,96844,26873,6452,131869,11513,46000,228698,1027,22981,89219,1729293,217008,173818,699,19008,10148,641912,826323,23104,89235,8208,12137,40779,6799,0,797,18,159,237046,233757,1478945,319880,253762,2462,98903,141602,1815237,28756,82813,9303,2219655,4310,0,7,154771,64,25841,1899,9796,431124,116533,1485315,846,1020925,43984,3582,49,471906,96788,2445,4179,39061,5112,99840,287750,160431,35261,38241,785809,15,8394,384635,23364,298604,1,703963,1584425,18686,278251,8965,317600,7799,0,255300,60374,2192,3083,14230,196718,10253,60012,34932,1426145,52013,59901,0,207391,76081,4760,154220,4306,12336036,4225,99580,773,83089,7194,209920,170787,6152,2070,86152,93764,2,8711,4,293351,2832,187052,228267,947,206,118946,17487,183,0,610614,63196,276420,875,38923,1665,327848,19136,3623,2252,21395,348953,274318,17398,17762,25451,183660,82794,88144,154225,101983,986199,5270,915464,550,468614,2408624,12627,13656,147162,541786,13218,489288,1,159547,826768,152,2262875,2726910,1473483,2260,83087,91926,4568,31572,3158725,196060,11932,5145,2634,585966,4233065,225036,17682,3424733,0,150376,24410,5028,411710,11975121,78345223,20210412,486462,1.006,0.001
20210414,347780,3273,22144,234596,17998,97889,26873,6728,131874,11614,46000,229376,1029,23141,89301,1739002,217286,174591,699,19552,10148,646652,831519,23108,89615,8208,12140,40779,6885,0,841,18,159,239291,235053,1491430,321981,255833,2464,99441,143944,1817866,28797,82929,9543,2229801,4310,0,7,155645,64,25841,1899,9880,435344,119388,1486873,846,1026934,44162,3582,49,473398,96809,2445,4179,39061,5112,99840,289836,161031,35261,38290,786469,15,8591,385441,23364,298604,1,704386,1592937,18815,278683,8965,317600,7818,0,255300,60392,2196,3093,14335,198473,10638,60203,34946,1431892,52022,59972,0,208123,76130,4760,155117,4312,12429564,4225,99580,773,83264,7238,211485,171388,6163,2128,86313,93764,2,8725,4,296998,2832,187894,229754,947,206,119683,17645,183,0,617096,63345,277694,876,38923,1677,329135,19248,3634,2290,21594,349318,274447,17428,18219,25539,184243,84540,88241,154270,102513,992740,5346,920653,564,470851,2419265,12689,13671,148093,544989,13218,489928,1,160620,827562,152,2278486,2744940,1480882,2266,84114,92151,4625,31675,3178976,196060,11989,5165,2646,591299,4242411,226325,17682,3480146,0,150376,24695,5028,413175,12033880,78792113,20210413,446890,1.006,-0.001
20210415,349039,3280,22175,235495,17998,99096,26873,6728,131879,11723,46000,230063,1031,23242,89400,1749041,217613,175879,699,19908,10148,650775,837336,23114,89965,8208,12141,40898,6885,0,865,18,159,241343,236384,1502688,323865,257942,2464,100013,144932,1820959,28842,83048,9543,2238638,4351,0,7,156845,64,25841,1899,10015,440498,122637,1488060,846,1033189,44322,3589,49,475012,96827,2445,4225,39061,5112,101088,292103,161470,35261,38343,787011,15,8745,386102,23364,298604,1,705164,1592937,18815,279389,8965,317600,7843,0,255300,60417,2201,3106,14469,200259,10638,60563,34961,1438254,52083,61112,0,208890,76214,4767,155712,4320,12547866,4225,99580,773,83462,7261,212815,171985,6170,2178,86491,93764,2,8751,4,300391,2833,188695,231285,947,206,120707,17802,183,0,621870,63471,279151,876,39493,1677,330483,19369,3638,2319,21805,349718,274604,17453,18219,25539,185125,84540,88283,154285,103062,999374,5346,925395,564,473414,2432061,12730,13850,149159,547604,13218,490366,1,161820,827934,152,2300232,2747460,1483559,2268,85121,92308,4671,31691,3200196,196752,11989,5176,2657,597214,4252526,227569,17682,3535040,0,150376,24893,5028,416624,12084851,79236515,20210414,444402,1.006,0.000
20210416,350563,3288,22203,236455,17998,100176,26873,6728,131884,11723,46000,230775,1032,23360,89400,1761497,218010,177629,699,20226,10148,654956,843851,23147,90295,8208,12143,40898,6885,0,865,18,159,243522,237667,1514849,325752,260193,2464,100600,145863,1823732,28872,83169,9970,2255232,4351,0,7,156845,64,25841,1899,10061,445920,126119,1488572,846,1037539,44392,3589,49,476518,96839,2445,4235,39061,5112,101088,294995,162170,35261,38410,787607,15,8880,387020,23364,298604,1,705757,1602034,18856,279831,8984,317600,7843,0,255300,60446,2204,3117,14594,200259,11044,60627,34981,1444229,52105,61188,0,209538,76235,4771,156344,4329,12671220,4225,99580,773,83649,7309,213980,172598,6184,2204,86621,93764,2,8779,4,304033,2833,189536,232643,949,206,121439,17870,183,0,625912,63560,281059,876,39493,1677,331972,19472,3648,2393,22015,350134,274812,17466,18219,25539,186200,86054,88414,154304,103594,1006819,5346,930942,624,475598,2442453,12742,13933,150179,550470,13218,490921,1,162936,828235,152,2324107,2763260,1485924,2276,86142,92611,4682,31717,3218975,196974,12105,5190,2665,602908,4261528,228766,17682,3591550,0,150376,25193,5028,420223,12163831,79740632,20210415,504117,1.006,0.001
20210417,352395,3288,22576,236455,17998,101471,26873,6728,131889,11791,46000,231329,1033,23482,89530,1772688,218306,178705,699,21060,10148,659483,849718,23158,90608,8208,12143,40898,6885,0,934,18,159,245295,239027,1524711,327104,262480,2467,101142,145863,1826646,28910,83286,10163,2285221,4351,0,7,156845,65,25841,1899,10161,450791,129336,1489457,846,1045807,44437,3589,49,478063,96855,2475,4238,39061,5112,101944,296873,162714,35261,38441,788274,15,8990,387795,23364,298604,1,706532,1619680,18882,280132,8984,317600,7908,0,255300,60463,2210,3117,14721,203982,11877,60627,35005,1450192,52116,61207,0,211306,76235,4771,156344,4335,12809638,4225,101362,773,83838,7385,215272,173257,6184,2209,86773,93764,2,8805,4,305237,2848,190388,234012,986,206,122121,17870,183,0,631944,63685,283418,878,39493,1677,333373,19599,3656,2416,22082,350347,275038,17473,18507,25539,187256,86054,88555,154325,104006,1013533,5346,936515,644,478222,2457888,12750,13979,151286,552619,13218,491537,1,164530,827966,152,2343808,2784540,1495570,2282,87061,92832,4724,31717,3235459,196974,12159,5190,2665,608815,4270234,230090,17682,3643734,0,150376,25471,5028,423848,12212890,80259168,20210416,518536,1.007,0.000
