COUNT,SECTOR,SEXO,TIPO_PACIENTE,FECHA_DEF,NEUMONIA,EDAD,DIABETES,HIPERTENSION,OBESIDAD,TABAQUISMO,RESULTADO,ESTADO,ALGUNA COMORBILIDAD
2,PR,H,H,,,Q,,,,,1,H,
1,PR,H,H,,,Q,,,,,1,S,
1,PR,H,H,,,Q,,,,,1,Y,
1,PR,H,H,,,Q,,,,,1,h,
1,PR,H,H,,,Q,,S,,,1,L,S
1,PR,H,H,,,Q,,S,,,1,P,S
1,PR,H,H,,,Q,S,S,,,1,Q,S
1,PR,H,H,,,Q,S,S,,,1,V,S
1,PR,H,H,,,R,,,S,,1,h,S
1,PR,H,H,,,R,,S,,,1,V,S
2,PR,H,H,,,R,S,,,,1,H,S
1,PR,H,H,,,R,S,,,,1,h,S
1,PR,H,H,,,R,S,S,,,1,N,S
2,PR,H,H,,,R,S,S,,,1,e,S
1,PR,H,H,,,R,S,S,,,1,h,S
2,PR,H,H,,,S,,,,,1,H,
1,PR,H,H,,,S,,,,,1,J,
1,PR,H,H,,,S,,,,,1,P,
1,PR,H,H,,,S,,,,,1,U,S
1,PR,H,H,,,S,,,,,1,h,
1,PR,H,H,,,S,,,,,1,h,S
1,PR,H,H,,,S,,S,,,1,L,S
1,PR,H,H,,,S,,S,S,,1,B,S
1,PR,H,H,,,S,S,,,,1,V,S
1,PR,H,H,,,S,S,S,,,1,J,S
1,PR,H,H,,,T,,,,,1,J,
1,PR,H,H,,,T,,,,,1,S,
1,PR,H,H,,,T,,,,,1,V,S
2,PR,H,H,,,T,,,,,1,h,
1,PR,H,H,,,T,,,S,S,1,B,S
1,PR,H,H,,,T,,S,,,1,h,S
1,PR,H,H,,,T,S,,,,1,B,S
1,PR,H,H,,,T,S,,,,1,J,S
1,PR,H,H,,,T,S,S,,,1,U,S
1,PR,H,H,,,T,S,S,,,1,b,S
1,PR,H,H,,,T,S,S,,,1,h,S
1,PR,H,H,,,U,,,,,1,H,S
1,PR,H,H,,,U,,,,,1,K,
1,PR,H,H,,,U,,,,,1,N,
1,PR,H,H,,,U,,,,,1,U,
1,PR,H,H,,,U,,,,,1,h,
1,PR,H,H,,,U,,S,,,1,V,S
1,PR,H,H,,,U,,S,,,1,Y,S
1,PR,H,H,,,U,,S,,,1,h,S
1,PR,H,H,,,U,S,,,,1,J,S
1,PR,H,H,,,U,S,,,,1,h,S
1,PR,H,H,,,U,S,,S,S,1,V,S
1,PR,H,H,,,U,S,S,,,1,B,S
1,PR,H,H,,,U,S,S,,,1,J,S
1,PR,H,H,,,U,S,S,,,1,h,S
1,PR,H,H,,,U,S,S,,S,1,G,S
1,PR,H,H,,,U,S,S,,S,1,N,S
1,PR,H,H,,,V,,,,,1,B,
2,PR,H,H,,,V,,,,,1,H,
1,PR,H,H,,,V,,,,,1,U,
3,PR,H,H,,,V,,,,,1,V,
1,PR,H,H,,,V,,,,,1,Y,
1,PR,H,H,,,V,,,,S,1,K,S
1,PR,H,H,,,V,,,,S,1,V,S
2,PR,H,H,,,V,,S,,,1,S,S
1,PR,H,H,,,V,S,,,,1,K,S
1,PR,H,H,,,V,S,,,,1,P,S
1,PR,H,H,,,V,S,,,,1,h,S
1,PR,H,H,,,V,S,S,,,1,S,S
1,PR,H,H,,,V,S,S,,,1,h,S
1,PR,H,H,,,W,,,,,1,Q,
1,PR,H,H,,,W,,,,,1,Q,S
1,PR,H,H,,,W,,,,,1,Y,
1,PR,H,H,,,W,,,,,1,h,S
1,PR,H,H,,,W,,,,S,1,Y,S
1,PR,H,H,,,W,,,S,,1,S,S
1,PR,H,H,,,W,,S,,,1,V,S
1,PR,H,H,,,W,,S,,,1,h,S
1,PR,H,H,,,W,S,S,,,1,J,S
1,PR,H,H,,,W,S,S,,,1,S,S
1,PR,H,H,,,W,S,S,,,1,V,S
2,PR,H,H,,,W,S,S,,,1,h,S
1,PR,H,H,,,W,S,S,S,S,1,G,S
1,PR,H,H,,,X,,,,,1,J,
1,PR,H,H,,,X,,,,,1,N,
1,PR,H,H,,,X,,,,,1,Q,S
1,PR,H,H,,,X,,,,,1,Y,
1,PR,H,H,,,X,,,S,,1,b,S
1,PR,H,H,,,X,S,,,,1,M,S
1,PR,H,H,,,X,S,,,,1,N,S
1,PR,H,H,,,X,S,,,,1,V,S
1,PR,H,H,,,X,S,,,S,1,h,S
1,PR,H,H,,,X,S,S,,,1,H,S
2,PR,H,H,,,X,S,S,,,1,V,S
1,PR,H,H,,,X,S,S,,,1,Y,S
1,PR,H,H,,,X,S,S,,,1,h,S
1,PR,H,H,,,a,,,,,1,H,
1,PR,H,H,,,a,,,,,1,Q,
2,PR,H,H,,,a,,,,,1,h,
1,PR,H,H,,,a,,,S,,1,h,S
1,PR,H,H,,,b,,,,,1,N,
1,PR,H,H,,,b,,,,,1,Y,
1,PR,H,H,,,b,,,,,1,h,
1,PR,H,H,,,c,,,,,1,e,
1,PR,H,H,,,c,,,,S,1,H,S
1,PR,H,H,,,c,,,S,,1,J,S
1,PR,H,H,,,d,,,,,1,H,
1,PR,H,H,,,d,,,,,1,J,
1,PR,H,H,,,d,,,,,1,X,
2,PR,H,H,,,d,,,,,1,h,
1,PR,H,H,,,d,,,S,,1,h,S
2,PR,H,H,,,e,,,,,1,H,
1,PR,H,H,,,e,,,,,1,M,
1,PR,H,H,,,e,,,,,1,Y,
2,PR,H,H,,,e,,,,,1,h,
1,PR,H,H,,,f,,,,,1,B,
1,PR,H,H,,,f,,,,,1,H,
1,PR,H,H,,,f,,,,,1,S,
1,PR,H,H,,,f,,,,,1,V,S
1,PR,H,H,,,f,,,,,1,h,
1,PR,H,H,,,g,,,,,1,T,
1,PR,H,H,,,g,,,,,1,e,
2,PR,H,H,,,g,,,,,1,h,
1,PR,H,H,,,g,,,,S,1,h,S
3,PR,H,H,,,h,,,,,1,H,
1,PR,H,H,,,h,,,,,1,J,
1,PR,H,H,,,h,,,,,1,Y,
1,PR,H,H,,,h,,,,,1,h,
1,PR,H,H,,,h,,,,,1,h,S
1,PR,H,H,,,h,,,S,,1,h,S
1,PR,H,H,,,h,,S,,S,1,V,S
1,PR,H,H,,,i,,,,,1,B,
2,PR,H,H,,,i,,,,,1,H,
1,PR,H,H,,,i,,,,,1,J,
1,PR,H,H,,,i,,,,,1,h,
1,PR,H,H,,,k,,,,,1,B,
1,PR,H,H,,,k,,,,,1,K,
1,PR,H,H,,,k,,,,,1,U,
5,PR,H,H,,,k,,,,,1,h,
2,PR,H,H,,,k,,,,S,1,V,S
1,PR,H,H,,,k,,,S,,1,H,S
1,PR,H,H,,,l,,,,,1,H,
1,PR,H,H,,,l,,,,,1,J,
1,PR,H,H,,,l,,,,,1,L,
1,PR,H,H,,,l,,,,,1,Y,
1,PR,H,H,,,l,,,,,1,e,S
1,PR,H,H,,,l,,,,,1,h,
1,PR,H,H,,,l,,,,S,1,h,S
1,PR,H,H,,,m,,,,,1,Y,
4,PR,H,H,,,m,,,,,1,h,
1,PR,H,H,,,m,,,,S,1,Y,S
1,PR,H,H,,,m,,,S,,1,V,S
1,PR,H,H,,,m,S,,,,1,V,S
1,PR,H,H,,,m,S,S,,,1,H,S
2,PR,H,H,,,n,,,,,1,G,
2,PR,H,H,,,n,,,,,1,H,
1,PR,H,H,,,n,,,,,1,V,
5,PR,H,H,,,n,,,,,1,h,
1,PR,H,H,,,n,,,,S,1,G,S
1,PR,H,H,,,n,,,S,,1,J,S
1,PR,H,H,,,n,,S,,,1,h,S
3,PR,H,H,,,o,,,,,1,H,
1,PR,H,H,,,o,,,,,1,K,
1,PR,H,H,,,o,,,,,1,V,
1,PR,H,H,,,o,,,,,1,Y,
2,PR,H,H,,,o,,,,,1,h,
1,PR,H,H,,,o,,,S,,1,h,S
3,PR,H,H,,,p,,,,,1,H,
1,PR,H,H,,,p,,,,,1,J,
1,PR,H,H,,,p,,,,,1,L,
1,PR,H,H,,,p,,,,,1,S,
2,PR,H,H,,,p,,,,,1,U,
1,PR,H,H,,,p,,,,,1,U,S
1,PR,H,H,,,p,,,,,1,e,
1,PR,H,H,,,p,,,,,1,h,S
1,PR,H,H,,,p,,,,S,1,E,S
1,PR,H,H,,,p,,,,S,1,V,S
1,PR,H,H,,,p,,,S,,1,H,S
1,PR,H,H,,,p,,S,,,1,e,S
1,PR,H,H,,,p,S,,,,1,H,S
1,PR,H,H,,,q,,,,,1,H,
3,PR,H,H,,,q,,,,,1,Y,
1,PR,H,H,,,q,,,,,1,h,
1,PR,H,H,,,q,,,,S,1,h,S
1,PR,H,H,,,q,,,S,,1,H,S
1,PR,H,H,,,q,,,S,,1,h,S
1,PR,H,H,,,q,,S,S,S,1,h,S
1,PR,H,H,,,r,,,,,1,B,
1,PR,H,H,,,r,,,,,1,H,
1,PR,H,H,,,r,,,,,1,M,
1,PR,H,H,,,r,,,,,1,S,
1,PR,H,H,,,r,,,,,1,T,S
1,PR,H,H,,,r,,,,,1,V,
6,PR,H,H,,,r,,,,,1,h,
1,PR,H,H,,,r,,,,S,1,h,S
1,PR,H,H,,,r,,,S,,1,b,S
1,PR,H,H,,,r,,S,,,1,H,S
1,PR,H,H,,,r,,S,,,1,h,S
1,PR,H,H,,,r,,S,S,,1,h,S
1,PR,H,H,,,s,,,,,1,b,
1,PR,H,H,,,s,,,,,1,e,
3,PR,H,H,,,s,,,,,1,h,
1,PR,H,H,,,s,,,S,,1,h,S
1,PR,H,H,,,t,,,,,1,H,
1,PR,H,H,,,t,,,,,1,U,
1,PR,H,H,,,t,,,,,1,c,
6,PR,H,H,,,t,,,,,1,h,
1,PR,H,H,,,t,D,D,D,D,1,V,
1,PR,H,H,,,t,S,,,,1,Q,S
1,PR,H,H,,,t,S,S,,,1,B,S
1,PR,H,H,,,t,S,S,S,,1,e,S
1,PR,H,H,,,u,,,,,1,L,
1,PR,H,H,,,u,,,,,1,e,
3,PR,H,H,,,u,,,,,1,h,
1,PR,H,H,,,u,,,S,S,1,h,S
1,PR,H,H,,,u,,S,,,1,H,S
1,PR,H,H,,,u,,S,,,1,h,S
1,PR,H,H,,,u,S,,,,1,h,S
1,PR,H,H,,,u,S,S,,S,1,B,S
2,PR,H,H,,,v,,,,,1,H,
1,PR,H,H,,,v,,,,,1,J,
7,PR,H,H,,,v,,,,,1,h,
1,PR,H,H,,,v,,,D,,1,H,
1,PR,H,H,,,v,,S,,,1,H,S
3,PR,H,H,,,w,,,,,1,U,
1,PR,H,H,,,w,,,,,1,V,
5,PR,H,H,,,w,,,,,1,h,
1,PR,H,H,,,w,,,,,1,h,S
3,PR,H,H,,,x,,,,,1,H,
2,PR,H,H,,,x,,,,,1,J,
1,PR,H,H,,,x,,,,,1,M,
1,PR,H,H,,,x,,,,,1,P,
3,PR,H,H,,,x,,,,,1,h,
1,PR,H,H,,,x,,,S,S,1,B,S
1,PR,H,H,,,x,,S,,,1,S,S
1,PR,H,H,,,x,S,,,,1,U,S
1,PR,H,H,,,x,S,,S,,1,h,S
1,PR,H,H,,,y,,,,,1,J,
1,PR,H,H,,,y,,,,,1,L,S
3,PR,H,H,,,y,,,,,1,h,
1,PR,H,H,,,z,,,,,1,B,
1,PR,H,H,,,z,,,,,1,H,
1,PR,H,H,,,z,,,,,1,T,
2,PR,H,H,,,z,,S,,,1,H,S
1,PR,H,H,,D,15,,,,,1,U,
1,PR,H,H,,D,72,,,,,1,U,S
1,PR,H,H,,D,73,,,,,1,U,
1,PR,H,H,,D,76,,,,,1,U,
1,PR,H,H,,D,78,,,,,1,U,
1,PR,H,H,,D,81,,,,,1,U,
1,PR,H,H,,D,86,,,,,1,U,
1,PR,H,H,,D,87,,,,,1,U,S
1,PR,H,H,,D,87,,S,,,1,U,S
1,PR,H,H,,D,88,,,,,1,U,S
2,PR,H,H,,D,C,,,,,1,U,
1,PR,H,H,,D,F,,,,,1,U,
1,PR,H,H,,D,J,,,,,1,U,
1,PR,H,H,,D,M,,,,,1,U,
3,PR,H,H,,D,P,,,,,1,U,
1,PR,H,H,,D,P,,S,,,1,U,S
1,PR,H,H,,D,X,,,,S,1,U,S
1,PR,H,H,,D,a,,,,,1,U,
1,PR,H,H,,D,e,,,,,1,U,
1,PR,H,H,,D,f,,,,,1,U,
1,PR,H,H,,D,j,,,,,1,U,
1,PR,H,H,,D,l,,S,,,1,U,S
2,PR,H,H,,D,w,,,,,1,U,
1,PR,H,H,,D,w,,,,,1,U,S
1,PR,H,H,,S,0,,,,,1,H,
1,PR,H,H,,S,0,,,,,1,I,
1,PR,H,H,,S,0,,,,,1,J,
1,PR,H,H,,S,0,,,,,1,M,
1,PR,H,H,,S,0,,,,,1,Y,
1,PR,H,H,,S,0,,,,,1,e,S
1,PR,H,H,,S,0,,,,,1,h,
1,PR,H,H,,S,1,,,,,1,H,
3,PR,H,H,,S,1,,,,,1,J,
1,PR,H,H,,S,1,,,,,1,L,
1,PR,H,H,,S,1,,,,,1,V,
2,PR,H,H,,S,1,,,,,1,e,
1,PR,H,H,,S,1,,,,,1,e,S
4,PR,H,H,,S,1,,,,,1,h,
1,PR,H,H,,S,1,,S,,,1,N,S
1,PR,H,H,,S,1,D,D,D,D,1,Y,
1,PR,H,H,,S,10,,,,,1,H,
2,PR,H,H,,S,10,,,,,1,h,
1,PR,H,H,,S,10,,,S,,1,h,S
1,PR,H,H,,S,100,,,,,1,h,
1,PR,H,H,,S,101,D,D,D,D,1,V,
1,PR,H,H,,S,105,S,,,,1,T,S
1,PR,H,H,,S,11,,,,,1,M,
1,PR,H,H,,S,12,,,,,1,H,
2,PR,H,H,,S,12,,,,,1,h,
1,PR,H,H,,S,13,,,,,1,E,S
1,PR,H,H,,S,13,,,,,1,e,
2,PR,H,H,,S,13,,,,,1,h,
2,PR,H,H,,S,14,,,,,1,h,
1,PR,H,H,,S,17,,,,,1,H,
1,PR,H,H,,S,17,,,,,1,h,
1,PR,H,H,,S,17,,,S,,1,V,S
1,PR,H,H,,S,18,,,,,1,K,S
1,PR,H,H,,S,18,,,,,1,U,S
1,PR,H,H,,S,18,,,,,1,V,S
1,PR,H,H,,S,18,,,,,1,h,
1,PR,H,H,,S,19,,,,,1,J,
1,PR,H,H,,S,19,,,,,1,h,
1,PR,H,H,,S,19,D,D,D,D,1,V,
1,PR,H,H,,S,2,,,,,1,H,
1,PR,H,H,,S,2,,,,,1,U,
1,PR,H,H,,S,2,,,,,1,Y,
6,PR,H,H,,S,2,,,,,1,h,
1,PR,H,H,,S,20,,,,,1,h,
1,PR,H,H,,S,20,D,D,D,D,1,Y,
1,PR,H,H,,S,3,,,,,1,e,
4,PR,H,H,,S,3,,,,,1,h,
1,PR,H,H,,S,3,D,D,D,D,1,Y,
1,PR,H,H,,S,4,,,,,1,H,
1,PR,H,H,,S,4,,,,,1,U,
1,PR,H,H,,S,4,,,,,1,V,
1,PR,H,H,,S,4,,,,,1,e,
2,PR,H,H,,S,4,,,,,1,h,
1,PR,H,H,,S,5,,,,,1,V,
1,PR,H,H,,S,5,,,,,1,e,
7,PR,H,H,,S,5,,,,,1,h,
1,PR,H,H,,S,6,,,,,1,J,
1,PR,H,H,,S,6,,,,,1,h,
1,PR,H,H,,S,6,,S,,,1,e,S
1,PR,H,H,,S,6,D,D,D,D,1,Y,
2,PR,H,H,,S,7,,,,,1,h,
1,PR,H,H,,S,71,,,,,1,J,
1,PR,H,H,,S,71,,,,,1,N,
1,PR,H,H,,S,71,,,,,1,Y,
1,PR,H,H,,S,71,,,,,1,h,
1,PR,H,H,,S,71,,,,S,1,S,S
1,PR,H,H,,S,71,,,,S,1,e,S
1,PR,H,H,,S,71,,S,,,1,T,S
1,PR,H,H,,S,71,,S,,,1,V,S
1,PR,H,H,,S,71,,S,,,1,e,S
1,PR,H,H,,S,71,,S,,,1,h,S
1,PR,H,H,,S,71,,S,,S,1,H,S
1,PR,H,H,,S,71,S,,,,1,H,S
1,PR,H,H,,S,71,S,,,,1,M,S
2,PR,H,H,,S,71,S,,,,1,e,S
1,PR,H,H,,S,71,S,S,,,1,V,S
1,PR,H,H,,S,71,S,S,,,1,h,S
1,PR,H,H,,S,71,S,S,,S,1,e,S
1,PR,H,H,,S,72,,,,,1,H,
1,PR,H,H,,S,72,,,,,1,S,
1,PR,H,H,,S,72,,,,,1,T,
1,PR,H,H,,S,72,,,,,1,V,
1,PR,H,H,,S,72,,,,,1,b,
1,PR,H,H,,S,72,,,,,1,b,S
1,PR,H,H,,S,72,,,,,1,e,
1,PR,H,H,,S,72,,,,,1,e,S
1,PR,H,H,,S,72,,,,S,1,N,S
1,PR,H,H,,S,72,,S,,,1,N,S
1,PR,H,H,,S,72,,S,,,1,V,S
1,PR,H,H,,S,72,,S,,,1,b,S
1,PR,H,H,,S,72,D,D,D,D,1,V,
1,PR,H,H,,S,72,S,,,,1,J,S
1,PR,H,H,,S,72,S,S,,,1,S,S
1,PR,H,H,,S,72,S,S,,,1,V,S
2,PR,H,H,,S,72,S,S,,,1,h,S
1,PR,H,H,,S,72,S,S,,S,1,V,S
1,PR,H,H,,S,72,S,S,S,,1,H,S
1,PR,H,H,,S,72,S,S,S,,1,V,S
2,PR,H,H,,S,73,,,,,1,H,
1,PR,H,H,,S,73,,,,,1,T,S
1,PR,H,H,,S,73,,,,,1,V,
1,PR,H,H,,S,73,,,,,1,b,
1,PR,H,H,,S,73,,,,,1,h,
1,PR,H,H,,S,73,,,,S,1,B,S
1,PR,H,H,,S,73,,,,S,1,h,S
1,PR,H,H,,S,73,,,D,,1,H,
1,PR,H,H,,S,73,,S,,,1,S,S
1,PR,H,H,,S,73,,S,,,1,b,S
1,PR,H,H,,S,73,,S,S,,1,H,S
1,PR,H,H,,S,73,S,,,,1,h,S
1,PR,H,H,,S,73,S,,,S,1,J,S
1,PR,H,H,,S,73,S,,S,,1,D,S
1,PR,H,H,,S,73,S,S,,,1,T,S
1,PR,H,H,,S,73,S,S,,,1,V,S
1,PR,H,H,,S,73,S,S,,,1,h,S
1,PR,H,H,,S,73,S,S,,S,1,V,S
1,PR,H,H,,S,73,S,S,S,,1,D,S
1,PR,H,H,,S,74,,,,,1,V,
1,PR,H,H,,S,74,,,,,1,e,S
1,PR,H,H,,S,74,,,,,1,h,S
1,PR,H,H,,S,74,,S,,,1,e,S
3,PR,H,H,,S,74,,S,,,1,h,S
1,PR,H,H,,S,74,D,D,D,D,1,Y,
1,PR,H,H,,S,74,S,,,S,1,G,S
1,PR,H,H,,S,74,S,S,,,1,B,S
1,PR,H,H,,S,74,S,S,,,1,H,S
1,PR,H,H,,S,74,S,S,,,1,S,S
1,PR,H,H,,S,74,S,S,,,1,e,S
1,PR,H,H,,S,74,S,S,S,,1,G,S
1,PR,H,H,,S,75,,,,,1,H,S
1,PR,H,H,,S,75,,,,,1,J,
1,PR,H,H,,S,75,,,,,1,N,
1,PR,H,H,,S,75,,,,,1,V,
1,PR,H,H,,S,75,,,S,,1,P,S
1,PR,H,H,,S,75,,,S,,1,S,S
1,PR,H,H,,S,75,,S,,,1,D,S
2,PR,H,H,,S,75,,S,,,1,H,S
2,PR,H,H,,S,75,,S,,,1,V,S
2,PR,H,H,,S,75,,S,,,1,h,S
1,PR,H,H,,S,75,,S,,S,1,h,S
1,PR,H,H,,S,75,,S,S,,1,G,S
2,PR,H,H,,S,75,,S,S,,1,V,S
1,PR,H,H,,S,75,S,S,,,1,I,S
1,PR,H,H,,S,75,S,S,,,1,T,S
1,PR,H,H,,S,75,S,S,,,1,e,S
1,PR,H,H,,S,75,S,S,,,1,h,S
1,PR,H,H,,S,76,,,,,1,H,
2,PR,H,H,,S,76,,,,,1,h,
1,PR,H,H,,S,76,,S,,,1,H,S
1,PR,H,H,,S,76,,S,,,1,K,S
2,PR,H,H,,S,76,,S,,,1,V,S
3,PR,H,H,,S,76,,S,,,1,h,S
1,PR,H,H,,S,76,,S,,S,1,h,S
1,PR,H,H,,S,76,S,,,,1,N,S
1,PR,H,H,,S,76,S,,,,1,T,S
2,PR,H,H,,S,76,S,,,,1,e,S
1,PR,H,H,,S,76,S,,,S,1,I,S
1,PR,H,H,,S,76,S,S,,,1,B,S
1,PR,H,H,,S,76,S,S,,,1,D,S
1,PR,H,H,,S,76,S,S,,,1,H,S
1,PR,H,H,,S,76,S,S,,,1,N,S
1,PR,H,H,,S,77,,,,,1,B,
1,PR,H,H,,S,77,,,,,1,D,
1,PR,H,H,,S,77,,,,,1,J,
1,PR,H,H,,S,77,,,,,1,T,
1,PR,H,H,,S,77,,,,,1,U,
1,PR,H,H,,S,77,,,,,1,V,
1,PR,H,H,,S,77,,,,,1,e,
2,PR,H,H,,S,77,,,,,1,h,
1,PR,H,H,,S,77,,S,,,1,H,S
1,PR,H,H,,S,77,,S,,,1,N,S
1,PR,H,H,,S,77,,S,,,1,T,S
1,PR,H,H,,S,77,,S,,,1,h,S
1,PR,H,H,,S,77,,S,,S,1,T,S
1,PR,H,H,,S,77,,S,S,,1,V,S
1,PR,H,H,,S,77,S,,,,1,S,S
1,PR,H,H,,S,77,S,,,,1,h,S
1,PR,H,H,,S,77,S,D,D,D,1,N,S
1,PR,H,H,,S,77,S,S,,,1,T,S
1,PR,H,H,,S,77,S,S,,,1,V,S
1,PR,H,H,,S,78,,,,,1,Q,
1,PR,H,H,,S,78,,,,,1,V,
1,PR,H,H,,S,78,,,,,1,h,
1,PR,H,H,,S,78,,,S,,1,H,S
2,PR,H,H,,S,78,,S,,,1,h,S
1,PR,H,H,,S,78,,S,,S,1,h,S
1,PR,H,H,,S,78,,S,S,,1,h,S
1,PR,H,H,,S,78,S,,,,1,V,S
1,PR,H,H,,S,78,S,,,,1,h,S
1,PR,H,H,,S,78,S,S,,,1,N,S
3,PR,H,H,,S,78,S,S,,,1,h,S
1,PR,H,H,,S,78,S,S,,S,1,h,S
1,PR,H,H,,S,78,S,S,S,,1,T,S
1,PR,H,H,,S,79,,,,,1,M,S
1,PR,H,H,,S,79,,,,,1,V,
2,PR,H,H,,S,79,,,,,1,h,
1,PR,H,H,,S,79,,,,,1,h,S
1,PR,H,H,,S,79,,,,S,1,a,S
1,PR,H,H,,S,79,,,S,,1,T,S
1,PR,H,H,,S,79,,S,,,1,B,S
1,PR,H,H,,S,79,,S,,,1,U,S
2,PR,H,H,,S,79,,S,,,1,V,S
1,PR,H,H,,S,79,,S,,,1,h,S
1,PR,H,H,,S,79,,S,,S,1,N,S
1,PR,H,H,,S,79,S,,,,1,D,S
1,PR,H,H,,S,79,S,,,,1,H,S
1,PR,H,H,,S,79,S,S,,,1,H,S
1,PR,H,H,,S,79,S,S,,,1,N,S
1,PR,H,H,,S,79,S,S,,,1,T,S
2,PR,H,H,,S,79,S,S,,,1,e,S
2,PR,H,H,,S,79,S,S,,,1,h,S
1,PR,H,H,,S,79,S,S,S,,1,H,S
3,PR,H,H,,S,8,,,,,1,h,
1,PR,H,H,,S,8,D,D,D,D,1,Y,
1,PR,H,H,,S,80,,,,,1,S,
1,PR,H,H,,S,80,,,,,1,V,S
1,PR,H,H,,S,80,,,,,1,h,
1,PR,H,H,,S,80,,,,S,1,D,S
1,PR,H,H,,S,80,,,,S,1,V,S
1,PR,H,H,,S,80,,,,S,1,h,S
1,PR,H,H,,S,80,,S,,,1,V,S
1,PR,H,H,,S,80,,S,,,1,h,S
1,PR,H,H,,S,80,,S,S,,1,V,S
1,PR,H,H,,S,80,D,D,D,D,1,V,
1,PR,H,H,,S,80,S,,,,1,H,S
1,PR,H,H,,S,80,S,,,,1,V,S
1,PR,H,H,,S,80,S,S,,,1,D,S
3,PR,H,H,,S,80,S,S,,,1,V,S
1,PR,H,H,,S,80,S,S,,,1,e,S
5,PR,H,H,,S,80,S,S,,,1,h,S
1,PR,H,H,,S,80,S,S,,S,1,h,S
1,PR,H,H,,S,80,S,S,S,,1,D,S
1,PR,H,H,,S,81,,,,,1,D,S
1,PR,H,H,,S,81,,,,,1,H,
1,PR,H,H,,S,81,,,,,1,M,
1,PR,H,H,,S,81,,,,,1,V,
1,PR,H,H,,S,81,,,,,1,V,S
1,PR,H,H,,S,81,,,,,1,Y,
1,PR,H,H,,S,81,,,,,1,h,
1,PR,H,H,,S,81,,S,,,1,V,S
2,PR,H,H,,S,81,,S,,,1,e,S
1,PR,H,H,,S,81,,S,,,1,h,S
1,PR,H,H,,S,81,S,S,,,1,H,S
1,PR,H,H,,S,81,S,S,,S,1,K,S
1,PR,H,H,,S,82,,,,,1,V,S
1,PR,H,H,,S,82,,,,,1,h,S
1,PR,H,H,,S,82,,,S,,1,V,S
1,PR,H,H,,S,82,,S,,,1,N,S
1,PR,H,H,,S,82,,S,,,1,h,S
1,PR,H,H,,S,82,S,,,,1,H,S
1,PR,H,H,,S,82,S,,,,1,b,S
1,PR,H,H,,S,82,S,,S,S,1,V,S
2,PR,H,H,,S,82,S,S,,,1,H,S
2,PR,H,H,,S,82,S,S,,,1,J,S
1,PR,H,H,,S,82,S,S,,,1,T,S
3,PR,H,H,,S,82,S,S,,,1,h,S
1,PR,H,H,,S,82,S,S,S,,1,V,S
1,PR,H,H,,S,82,S,S,S,S,1,V,S
2,PR,H,H,,S,83,,,,,1,D,
1,PR,H,H,,S,83,,,,,1,Q,
1,PR,H,H,,S,83,,S,,,1,D,S
5,PR,H,H,,S,83,,S,,,1,h,S
1,PR,H,H,,S,83,,S,D,,1,H,S
1,PR,H,H,,S,83,,S,S,,1,h,S
1,PR,H,H,,S,83,S,,,,1,Y,S
1,PR,H,H,,S,83,S,,,,1,e,S
1,PR,H,H,,S,83,S,,,,1,h,S
1,PR,H,H,,S,83,S,S,,,1,e,S
1,PR,H,H,,S,83,S,S,,,1,h,S
1,PR,H,H,,S,84,,,,,1,V,S
1,PR,H,H,,S,84,,,,,1,b,
2,PR,H,H,,S,84,,,,,1,h,
2,PR,H,H,,S,84,,,,,1,h,S
1,PR,H,H,,S,84,,S,,,1,V,S
1,PR,H,H,,S,84,,S,,,1,a,S
4,PR,H,H,,S,84,,S,,,1,h,S
1,PR,H,H,,S,84,S,,,,1,h,S
1,PR,H,H,,S,84,S,,,S,1,h,S
1,PR,H,H,,S,84,S,,S,,1,V,S
1,PR,H,H,,S,84,S,S,,,1,K,S
1,PR,H,H,,S,84,S,S,,,1,N,S
1,PR,H,H,,S,84,S,S,,,1,Y,S
1,PR,H,H,,S,84,S,S,,,1,e,S
1,PR,H,H,,S,85,,,,,1,V,
1,PR,H,H,,S,85,,,,,1,h,
2,PR,H,H,,S,85,,,,,1,h,S
1,PR,H,H,,S,85,,S,,,1,H,S
1,PR,H,H,,S,85,,S,,,1,T,S
2,PR,H,H,,S,85,,S,,,1,h,S
1,PR,H,H,,S,85,,S,S,,1,h,S
1,PR,H,H,,S,85,D,D,D,D,1,V,
2,PR,H,H,,S,85,S,S,,,1,H,S
1,PR,H,H,,S,85,S,S,,,1,V,S
1,PR,H,H,,S,85,S,S,,,1,b,S
1,PR,H,H,,S,86,,,,,1,V,
2,PR,H,H,,S,86,,,,,1,h,
1,PR,H,H,,S,86,,,,,1,h,S
1,PR,H,H,,S,86,,,,S,1,D,S
1,PR,H,H,,S,86,,,S,,1,T,S
2,PR,H,H,,S,86,,S,,,1,D,S
1,PR,H,H,,S,86,,S,,,1,h,S
1,PR,H,H,,S,86,,S,S,,1,Q,S
1,PR,H,H,,S,86,,S,S,S,1,e,S
2,PR,H,H,,S,86,S,S,,,1,T,S
1,PR,H,H,,S,86,S,S,,,1,h,S
1,PR,H,H,,S,86,S,S,,S,1,V,S
2,PR,H,H,,S,87,,,,,1,H,
1,PR,H,H,,S,87,,,,,1,T,
1,PR,H,H,,S,87,,,,,1,Y,
1,PR,H,H,,S,87,,,,,1,h,
1,PR,H,H,,S,87,,S,,,1,G,S
1,PR,H,H,,S,87,,S,,,1,V,S
1,PR,H,H,,S,87,,S,,S,1,h,S
